run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
904,2025-08-06 17:52:22,39833866.1530,-43620.4240,444649.8750,444623.2812,2659.1863,60008.5781,59341.7766,10.6535,3.0823,94.1683,5.6473,135.0162,4.4753,0.4881,1.0509,90.1329,178.2960,0.6336,0.8801,0.4963
905,2025-08-06 17:52:23,39878667.0169,44800.8639,80378688.0000,80378648.0000,3982.6741,68766.6719,59801.2566,10.1600,3.1946,-83.2211,-3.7444,133.3535,5.3126,0.5002,0.8469,83.4460,182.9535,0.7627,0.8758,0.4955
906,2025-08-06 17:52:25,39886279.0047,7611.9878,46775156.0000,46775128.0000,2813.2212,60279.6523,53440.4173,9.6319,2.8764,101.0398,-6.8953,132.5073,4.1925,0.4923,0.8133,83.1860,174.8034,0.6891,0.8894,0.5047
907,2025-08-06 17:52:26,39851256.1646,-35022.8401,8120586.5000,8120563.0000,2365.9771,60605.4062,57755.7452,9.1939,2.9841,82.5620,5.5042,135.8295,4.9832,0.4976,1.0856,88.8629,180.1907,0.7498,0.8903,0.5186
908,2025-08-06 17:52:27,39866737.2922,15481.1276,53908160.0000,53908120.0000,3823.2439,68617.5781,61275.3616,10.5888,3.1169,-86.1422,4.2528,134.5668,4.9495,0.5179,0.9126,92.9619,178.8885,0.7165,0.9036,0.4912
909,2025-08-06 17:52:29,39839188.9200,-27548.3722,14825316.0000,14825267.0000,4875.6987,69410.5312,65560.1702,8.7376,3.0434,-109.4883,3.8678,134.0048,5.0264,0.4972,1.0138,91.3220,183.3745,0.6641,0.8991,0.4965
910,2025-08-06 17:52:30,39797871.5319,-41317.3881,2240396.0000,2240365.7500,3037.0808,59797.2109,58300.4247,9.5853,2.8897,102.7176,0.6962,139.3426,5.4216,0.5090,1.0848,91.3450,178.0665,0.6737,0.9041,0.4978
911,2025-08-06 17:52:32,39755227.1375,-42644.3945,948865.6250,948828.1875,3742.9724,66859.4219,65885.3464,10.9576,3.1118,-87.1573,-6.0215,135.6783,5.8467,0.4968,0.9617,86.9194,179.6920,0.6794,0.8857,0.4943
912,2025-08-06 17:52:33,39719021.3687,-36205.7688,6735604.0000,6735566.0000,3789.1550,64827.1250,67422.4246,10.1264,2.9660,-92.0471,4.2137,140.8488,3.4506,0.4749,1.0328,90.3560,180.6128,0.7257,0.8869,0.4925
913,2025-08-06 17:52:34,39678207.6555,-40813.7132,2456129.5000,2456101.2500,2812.5144,56735.4219,55168.2265,10.0592,3.0082,87.4811,1.1438,143.7654,4.3267,0.4943,1.0165,87.9543,177.0110,0.7213,0.8930,0.4914
914,2025-08-06 17:52:36,39802460.2248,124252.5693,153245104.0000,153245056.0000,4234.1650,66845.4453,79224.6611,9.2959,2.7667,-109.3446,-2.5950,131.3316,6.2683,0.4979,0.8820,95.6151,181.0157,0.7045,0.9055,0.4953
915,2025-08-06 17:52:37,39777100.3514,-25359.8735,16598215.0000,16598176.0000,3874.0483,65431.6875,69505.7713,9.6115,2.8159,-98.9951,4.6787,138.2027,3.1307,0.4879,0.9921,90.1046,181.7697,0.6747,0.8986,0.5137
916,2025-08-06 17:52:38,39738154.2896,-38946.0618,4102545.0000,4102507.7500,3716.3330,64948.9727,66974.4358,10.9511,3.0574,-92.6433,-5.7858,140.1456,4.5969,0.5211,0.7734,92.0683,172.8707,0.7187,0.9001,0.4944
917,2025-08-06 17:52:40,39695122.8703,-43031.4193,278382.0625,278342.8125,3923.6152,64961.5703,65489.1539,8.8593,3.0250,-95.0551,-5.1054,138.9034,4.7260,0.5039,0.8386,88.8887,180.4924,0.6900,0.9032,0.4960
918,2025-08-06 17:52:41,39989398.9630,294276.0927,309840608.0000,309840576.0000,4590.1919,67787.2656,85389.5578,9.6248,3.0247,-104.0892,-6.9596,144.5645,7.4963,0.5078,1.0878,93.3075,181.3933,0.7256,0.9183,0.5031
919,2025-08-06 17:52:42,39959287.4810,-30111.4820,12316973.0000,12316947.0000,2618.5393,57958.5312,61468.0815,8.8468,2.9083,78.6494,-3.9999,142.0105,5.1555,0.5097,0.8298,92.1123,178.0643,0.6820,0.9150,0.4971
920,2025-08-06 17:52:44,39916018.4746,-43269.0065,151842.6719,151801.5469,4111.6997,70169.8594,69780.2417,10.3342,2.9620,-93.6042,-4.1134,131.6681,5.0047,0.4911,0.9560,92.2681,174.4920,0.6858,0.8941,0.4998
921,2025-08-06 17:52:45,39882097.4458,-33921.0287,8674778.0000,8674751.0000,2699.1646,58363.0156,55417.7231,9.5242,2.9624,86.1328,0.4538,132.9435,4.2264,0.4801,0.9914,92.3785,184.0597,0.6396,0.8996,0.4974
922,2025-08-06 17:52:46,39888796.3553,6698.9095,46058520.0000,46058492.0000,2627.2803,64157.0625,70943.7004,10.9123,2.9242,88.5404,-1.9537,136.1075,6.9843,0.5044,0.9289,90.4257,177.4735,0.7403,0.8969,0.5097
923,2025-08-06 17:52:48,39850986.4839,-37809.8715,4990315.0000,4990285.0000,2984.4275,61395.2109,59161.3157,10.0566,2.9106,103.3431,4.2797,132.8495,5.8353,0.5024,1.0443,93.2403,181.9001,0.6972,0.9116,0.4825
924,2025-08-06 17:52:49,39808024.5576,-42961.9262,154214.3906,154166.6562,4771.7861,73602.6719,73210.0300,9.5898,3.0423,-84.3790,-0.2672,137.2340,6.1595,0.4927,0.9851,87.0335,182.9647,0.7070,0.9009,0.4992
925,2025-08-06 17:52:51,39765935.0852,-42089.4724,875309.2500,875262.5625,4667.2158,76563.5469,75627.9931,10.1806,2.9512,-81.7876,-2.5164,132.6418,6.1005,0.5002,1.0632,87.5732,181.0807,0.6515,0.9110,0.5215
926,2025-08-06 17:52:52,39742665.2028,-23269.8824,18218082.0000,18218024.0000,5893.4097,77847.7109,73579.4502,10.1857,2.9735,-97.5831,5.3722,140.3388,4.0984,0.4944,1.0286,89.1764,176.6691,0.5676,0.9016,0.5060
927,2025-08-06 17:52:53,39750707.6050,8042.4022,47198016.0000,47197972.0000,4488.4370,76596.9844,69726.9043,10.0981,2.9599,-77.6209,0.3996,130.8905,5.0581,0.4838,1.0413,89.2184,174.8626,0.6579,0.8891,0.4900
928,2025-08-06 17:52:55,39763676.0795,12968.4746,51785508.0000,51785452.0000,5579.3779,73849.6641,66653.4525,9.2072,2.9978,-91.7497,3.1809,137.3996,4.0792,0.4974,0.9329,89.8405,180.7113,0.7957,0.8934,0.5179
929,2025-08-06 17:52:56,39732492.1903,-31183.8892,10793869.0000,10793843.0000,2550.0408,68218.8906,71504.2897,9.6224,3.0258,95.7199,2.4870,127.7376,6.9834,0.4975,0.9293,95.0784,181.1693,0.6634,0.9137,0.5102
930,2025-08-06 17:52:57,39729571.5966,-2920.5938,37016364.0000,37016340.0000,2496.1714,60567.2031,54483.0984,10.5627,2.9852,88.6887,-1.8776,134.4020,4.3560,0.4862,0.9007,91.7848,181.2996,0.6828,0.8942,0.4864
931,2025-08-06 17:52:59,39688089.4371,-41482.1595,1109711.2500,1109681.1250,3014.8787,59786.6719,60840.0847,10.8864,3.0625,107.5848,1.5571,138.3797,4.0334,0.5063,1.0107,87.6454,181.0812,0.6570,0.9141,0.5018
932,2025-08-06 17:53:00,39646553.0481,-41536.3890,976232.0625,976174.8750,5717.7534,75712.6484,74724.6311,9.1063,2.8877,-97.8416,-1.9930,131.5300,5.5899,0.4859,1.1609,91.4162,176.1286,0.6506,0.8926,0.5099
933,2025-08-06 17:53:01,39643324.1424,-3228.9057,36634008.0000,36633984.0000,2349.7617,64321.2109,70373.8164,10.6958,2.7569,83.5825,5.4514,140.4757,6.3706,0.4909,0.9561,89.6115,176.8008,0.7613,0.9094,0.4803
934,2025-08-06 17:53:03,39620356.7974,-22967.3449,18191882.0000,18191824.0000,5813.5005,72436.5859,68171.3983,10.4678,2.9227,-94.7099,-3.8339,141.6556,3.8498,0.5026,1.0191,98.6456,180.1229,0.7246,0.8981,0.5082
935,2025-08-06 17:53:04,39602528.9934,-17827.8041,22951418.0000,22951360.0000,5883.8047,74488.6484,79279.4054,10.1126,2.9559,-96.9397,-5.3508,133.5485,6.3006,0.4910,0.9725,92.9016,176.0592,0.6385,0.9115,0.5039
936,2025-08-06 17:53:06,39680590.5051,78061.5118,112668152.0000,112668104.0000,5142.8740,70599.6406,59985.1187,7.7616,3.1376,-88.9085,1.0909,132.1196,3.8008,0.4864,0.8061,92.2725,179.9770,0.6562,0.8950,0.5158
937,2025-08-06 17:53:07,39765043.0660,84452.5608,118812704.0000,118812640.0000,6430.5303,69633.1406,58733.0197,9.9956,3.1663,-103.7563,-4.9899,140.8172,4.1829,0.4946,0.9975,93.6959,179.9336,0.7233,0.9118,0.4943
938,2025-08-06 17:53:08,39728618.5265,-36424.5395,5598850.0000,5598825.0000,2517.1494,60210.5078,62576.6926,12.4616,2.9847,96.8374,-5.5051,137.2152,4.1818,0.5088,1.0587,91.6214,176.3695,0.6680,0.8997,0.4962
939,2025-08-06 17:53:10,39707401.6548,-21216.8717,19805996.0000,19805976.0000,2055.5513,60211.0898,55760.6984,7.3791,2.8873,69.8239,1.0393,134.0418,4.2218,0.4905,0.7190,89.8754,175.4935,0.7638,0.8900,0.4869
940,2025-08-06 17:53:11,39712839.8019,5438.1472,44819304.0000,44819260.0000,4329.8701,65366.2617,58671.5437,10.7718,3.1870,-81.5935,-5.5217,130.9243,4.6132,0.5022,1.0611,93.7467,179.5516,0.7426,0.9095,0.4877
941,2025-08-06 17:53:12,39674173.9650,-38665.8369,3328310.0000,3328287.2500,2264.1567,62979.6133,64803.9744,11.6523,2.9911,85.5158,-2.7638,132.3553,6.3954,0.4992,1.1017,92.0380,180.2046,0.6665,0.9115,0.5052
942,2025-08-06 17:53:14,39633008.3037,-41165.6613,896157.8125,896121.0625,3674.9236,64672.5898,65619.2280,9.6662,3.1175,-63.8815,1.5857,139.1052,5.0134,0.4922,1.0492,86.3571,179.1036,0.5713,0.9023,0.4936
943,2025-08-06 17:53:15,39597706.6937,-35301.6101,6343613.0000,6343590.0000,2295.4548,59602.5312,57083.8847,11.0036,3.1574,84.5048,-1.5144,135.8096,5.2541,0.5146,1.0222,91.5841,180.1408,0.6345,0.8978,0.5029
944,2025-08-06 17:53:16,39557226.4282,-40480.2654,1384376.6250,1384336.1250,4049.4404,61615.1562,62791.7348,9.2797,3.0938,-89.0905,-6.4042,127.7888,4.2358,0.5104,1.2116,93.4364,181.0527,0.8153,0.9159,0.5028
945,2025-08-06 17:53:18,39515579.1998,-41647.2285,200620.6250,200595.5156,2510.7063,59167.2812,58719.4031,10.8901,2.9466,94.7931,0.5038,138.3121,5.4779,0.5115,1.1333,92.6172,181.9315,0.6413,0.9021,0.5100
946,2025-08-06 17:53:19,39474009.1412,-41570.0585,190327.2812,190303.8438,2343.9321,57768.7031,58204.9430,11.1611,2.7752,87.3975,0.6261,135.8515,5.0380,0.5123,0.9279,90.1795,178.0253,0.7340,0.9043,0.4962
947,2025-08-06 17:53:21,39622249.5202,148240.3789,179857696.0000,179857648.0000,4033.3210,63941.2109,77352.3117,9.3474,2.9622,-90.2874,-5.7582,132.3255,5.9376,0.5118,0.9088,90.7597,176.0029,0.6264,0.8845,0.4973
948,2025-08-06 17:53:22,39587351.7127,-34897.8075,6539150.5000,6539128.0000,2229.1428,58915.2227,61472.3934,10.0058,3.1191,84.4259,2.1244,123.2615,6.4946,0.5123,1.0665,93.4239,181.7477,0.7206,0.8953,0.4936
949,2025-08-06 17:53:23,39591054.0481,3702.3354,43100904.0000,43100868.0000,3704.4600,63541.0156,70106.1419,9.6072,2.9126,-83.9010,-0.4701,131.9637,5.1380,0.5043,0.9012,89.6400,172.3642,0.7017,0.9067,0.5023
950,2025-08-06 17:53:25,39594758.0880,3704.0399,43109928.0000,43109892.0000,3403.1177,61370.6641,67936.4785,11.2688,3.0270,-68.8812,7.6340,133.6136,4.7925,0.4814,1.0637,87.5055,181.9321,0.7229,0.8999,0.5027
951,2025-08-06 17:53:26,39562892.4065,-31865.6815,9290539.0000,9290495.0000,4430.8462,63818.1562,66866.1884,8.8831,3.2664,-97.2250,0.3968,135.3084,6.2709,0.4743,1.1443,93.6190,174.8930,0.7039,0.8854,0.4947
952,2025-08-06 17:53:27,39588684.8557,25792.4492,64117352.0000,64117304.0000,4930.8936,66566.1250,74573.4497,11.1057,3.0524,-101.1613,3.1733,141.1906,5.8158,0.4947,0.9000,91.4787,178.9087,0.6415,0.9022,0.4894
953,2025-08-06 17:53:29,39571721.7047,-16963.1510,23422828.0000,23422802.0000,2548.4680,58619.8867,53780.1743,10.2667,2.9964,98.4276,-2.9499,140.7919,4.4446,0.5183,1.1175,92.9123,176.9121,0.7154,0.8963,0.4982
954,2025-08-06 17:53:30,39545954.7900,-25766.9148,14990126.0000,14990085.0000,4054.8083,67200.9141,71072.6155,9.1621,2.9744,-84.0826,1.4726,131.5297,5.6975,0.5001,1.0710,95.9368,178.4662,0.7354,0.9149,0.4995
955,2025-08-06 17:53:31,39544839.7420,-1115.0479,38481108.0000,38481084.0000,2379.5791,59899.7422,53696.4313,9.8439,2.9919,92.4681,-4.3782,130.8488,4.9020,0.4927,1.1390,89.1613,181.0552,0.7000,0.8953,0.5068
956,2025-08-06 17:53:33,39537355.8950,-7483.8470,32390318.0000,32390282.0000,3598.8254,65167.1562,59475.9093,9.9126,3.1055,-68.4966,3.5069,128.6408,4.2769,0.4823,1.0000,91.1457,184.6940,0.7164,0.8905,0.4872
957,2025-08-06 17:53:34,39518977.2243,-18378.6707,21948992.0000,21948968.0000,2336.3950,58053.5664,53368.5955,9.3842,3.1612,86.9793,4.6989,126.2850,4.1893,0.5032,0.9313,87.6932,184.3645,0.7384,0.8965,0.5044
958,2025-08-06 17:53:36,39484419.3435,-34557.8807,6412574.5000,6412527.5000,4690.6973,71837.3828,69305.0859,11.3503,3.0185,-89.2064,-0.3907,139.9771,5.0089,0.5220,1.0152,92.4816,175.5040,0.7192,0.9058,0.5047
959,2025-08-06 17:53:37,39449283.5304,-35135.8132,5789218.5000,5789174.5000,4412.8481,69236.8125,71642.8864,9.6000,2.8909,-80.8547,-14.3873,141.2338,5.1582,0.4793,0.9494,92.4227,179.4129,0.7532,0.9024,0.4861
960,2025-08-06 17:53:38,39408375.2007,-40908.3297,177311.8906,177287.0469,2484.5938,63171.4453,63592.5016,10.8787,3.0411,86.0383,1.8632,138.4668,6.0610,0.4961,0.8760,96.2316,177.8400,0.7354,0.8933,0.5146
961,2025-08-06 17:53:40,39381103.8623,-27271.3384,13200645.0000,13200619.0000,2648.9788,59144.8789,55511.6127,10.3011,3.0239,92.8772,1.2990,140.3113,4.7988,0.5042,0.9297,87.9680,177.8065,0.7389,0.8867,0.5164
962,2025-08-06 17:53:41,39357730.1909,-23373.6714,16895664.0000,16895632.0000,3187.3621,58004.4883,53894.0582,9.2020,3.1007,110.9064,2.0219,136.8137,5.0374,0.5049,1.2152,88.8360,185.3605,0.6494,0.8911,0.4911
963,2025-08-06 17:53:42,39322647.5817,-35082.6092,5573223.0000,5573177.5000,4547.9668,72429.5469,74790.3069,10.4951,2.9882,-91.9147,5.3164,135.5209,6.0183,0.5082,1.1026,93.1871,181.6306,0.6848,0.8999,0.5023
964,2025-08-06 17:53:44,39312301.0448,-10346.5369,29348636.0000,29348586.0000,4991.2832,70352.8125,64935.3779,10.0941,3.0522,-97.3654,1.3803,142.4792,3.6241,0.5136,0.9760,86.0633,174.8547,0.7393,0.9014,0.5171
965,2025-08-06 17:53:45,39350381.8437,38080.7989,76060312.0000,76060272.0000,3743.7261,69040.8125,60319.5578,9.5086,3.1216,-81.8933,-3.0663,125.6458,5.1493,0.5010,1.0399,83.0561,178.2063,0.6924,0.8984,0.5076
966,2025-08-06 17:53:46,39321982.5126,-28399.3311,11916668.0000,11916628.0000,3994.4131,69388.1328,72840.1805,8.1120,2.9240,-88.1733,-0.2418,130.7671,5.8142,0.5053,0.9892,87.3469,183.8387,0.7453,0.9037,0.4976
967,2025-08-06 17:53:48,39281821.1671,-40161.3454,486008.4688,485961.4688,4698.9194,69480.2891,70177.3951,11.2675,2.8336,-105.5729,1.3406,131.4327,4.3956,0.4819,1.0470,88.6832,183.1272,0.7466,0.9092,0.4939
968,2025-08-06 17:53:49,39241550.0590,-40271.1081,299424.8750,299388.5000,3638.8533,69718.5156,69171.3501,9.2877,2.9526,-86.7308,0.5578,127.6682,5.2627,0.4965,0.7554,86.6264,174.9431,0.7285,0.9010,0.4973
969,2025-08-06 17:53:50,39207190.2860,-34359.7730,5946964.0000,5946930.0000,3409.5732,65420.2422,67858.8771,10.0718,2.8737,-82.6933,1.3530,129.2551,3.6210,0.5079,0.7553,94.2497,183.5594,0.7047,0.9062,0.5053
970,2025-08-06 17:53:52,39167133.7772,-40056.5088,352408.0312,352376.7188,3132.6711,56277.0586,55683.4439,10.0578,3.0711,85.5262,-4.6721,128.7389,5.0854,0.5028,1.1054,89.8687,180.9209,0.6972,0.9142,0.4966
971,2025-08-06 17:53:53,39177510.5168,10376.7397,49242980.0000,49242948.0000,3003.2649,59872.8555,66890.1890,10.3872,2.9415,81.0545,0.2820,134.3850,6.4396,0.5008,1.0489,90.5222,176.3977,0.6736,0.8849,0.4991
972,2025-08-06 17:53:54,39137732.1707,-39778.3461,512995.0938,512958.0938,3700.1919,69064.0078,69780.2202,8.7812,2.9092,-81.4237,-0.5767,143.3220,5.0756,0.4950,1.0621,91.8775,179.1325,0.6994,0.9042,0.4957
973,2025-08-06 17:53:56,39098524.3528,-39207.8179,988563.8125,988525.3125,3847.3499,65194.0547,64199.8096,9.9198,3.0427,-92.9656,2.6667,131.0974,4.2737,0.5019,1.1263,90.9590,184.3134,0.7285,0.9186,0.4999
974,2025-08-06 17:53:57,39072013.4890,-26510.8638,13276975.0000,13276943.0000,3192.2161,56565.3906,60209.1427,9.7300,2.8922,81.5190,0.4062,139.0284,5.5200,0.4958,1.0812,94.7161,182.7785,0.7637,0.8836,0.4962
975,2025-08-06 17:53:59,39172129.7090,100116.2200,136685360.0000,136685328.0000,3369.9141,55213.6953,66904.9436,9.1056,3.0708,88.9233,-3.7476,131.8612,2.7829,0.5051,1.0940,90.5142,176.3646,0.6405,0.9048,0.4923
976,2025-08-06 17:54:00,39133331.2221,-38798.4869,1304846.8750,1304806.5000,4035.3308,72766.8594,71624.5749,8.6339,2.9925,-93.5384,2.0147,132.7789,5.5400,0.5242,0.8009,89.6341,175.3189,0.6724,0.8957,0.5001
977,2025-08-06 17:54:01,39143925.4174,10594.1953,49483892.0000,49483860.0000,3285.0361,57493.0703,64527.5459,9.7022,3.0772,90.9822,-3.9216,137.7773,5.9815,0.5034,0.9795,89.9772,180.6809,0.6784,0.8972,0.4816
978,2025-08-06 17:54:03,39108721.0856,-35204.3317,4714135.0000,4714089.0000,4607.2344,73363.2812,71192.0825,9.4313,2.8621,-102.2603,2.6952,135.2599,5.1067,0.4958,0.8825,91.2359,181.1588,0.7008,0.8940,0.5042
979,2025-08-06 17:54:04,39069563.5070,-39157.5787,773487.3750,773451.5625,3581.2607,71930.3281,71050.8684,9.2272,2.9504,-82.6012,-0.8801,127.3929,5.3097,0.4798,0.9082,88.7509,180.0419,0.6424,0.8961,0.5126
980,2025-08-06 17:54:05,39044713.4871,-24850.0199,14716573.0000,14716544.0000,2921.4099,57296.9336,53460.7180,10.4249,3.1264,89.4227,7.2616,130.9071,4.3594,0.5085,0.8676,88.5533,177.6686,0.6805,0.8952,0.4797
981,2025-08-06 17:54:07,39009087.2817,-35626.2054,4095450.5000,4095406.0000,4461.0190,71030.3203,73054.0312,8.5129,2.9689,-94.3650,-6.9050,136.6150,5.7996,0.5079,1.1060,89.0460,177.6297,0.7455,0.9189,0.5099
982,2025-08-06 17:54:08,38979215.3455,-29871.9361,9674882.0000,9674846.0000,3620.2693,57165.5312,60275.9731,10.8870,2.9673,109.0107,0.2438,138.1188,3.6420,0.4667,0.8861,89.9689,179.9414,0.6707,0.8867,0.4873
983,2025-08-06 17:54:09,38940776.6555,-38438.6901,1194022.5000,1193983.0000,3944.6880,67583.4062,68676.0989,11.0278,2.9172,-86.2532,0.8085,132.6319,4.1687,0.5281,1.1252,91.6514,183.2242,0.7757,0.8867,0.5070
984,2025-08-06 17:54:11,38913568.9891,-27207.6663,12168472.0000,12168433.0000,3912.2002,74036.0000,77524.3308,10.9818,2.9141,-81.6024,1.6001,133.2330,6.2517,0.5032,0.9711,88.5642,179.2915,0.6423,0.9053,0.5134
985,2025-08-06 17:54:12,38920296.9029,6727.9137,45540612.0000,45540564.0000,4688.1455,69760.6719,63012.2986,9.8209,3.1162,-91.7812,1.3040,142.1982,5.1995,0.4737,1.0536,87.1332,180.9072,0.6984,0.8967,0.4919
986,2025-08-06 17:54:13,38881308.9030,-38987.9999,478166.7500,478129.0312,3770.4617,70213.4844,69522.0172,11.2526,2.9095,-77.0283,4.1923,136.0221,4.6603,0.5118,1.1008,92.3425,177.6019,0.7681,0.8954,0.5057
987,2025-08-06 17:54:15,38857026.7592,-24282.1438,14914859.0000,14914833.0000,2619.1641,60416.9766,56555.0026,10.5764,2.9914,84.4534,8.2562,139.0808,5.3704,0.5054,0.8741,91.6621,179.1233,0.7532,0.9120,0.4945
988,2025-08-06 17:54:16,38840481.2443,-16545.5149,22510088.0000,22510058.0000,2977.1992,58465.7422,53721.2671,10.5510,2.8844,97.3111,4.5926,136.0591,4.0495,0.4893,0.8799,89.7084,181.8978,0.7230,0.9254,0.5015
989,2025-08-06 17:54:18,38868407.1278,27925.8835,66459212.0000,66459180.0000,3020.1208,61516.1719,69668.4221,7.9854,3.0345,98.0239,2.1156,141.4572,5.6911,0.4938,0.9622,94.9818,180.4055,0.6893,0.8985,0.5033
990,2025-08-06 17:54:19,38830083.9795,-38323.1483,928520.3125,928490.3125,3001.1167,58337.4062,59300.9883,9.8295,3.0757,93.3162,-2.3187,149.6090,3.4663,0.4961,1.0170,91.7014,178.6186,0.7029,0.9068,0.4970
991,2025-08-06 17:54:20,38795552.2323,-34531.7472,4609147.0000,4609122.5000,2468.2209,59782.5469,57635.6604,10.8445,3.0210,81.1211,-3.3331,136.2838,4.6419,0.5074,1.0782,87.1246,176.6980,0.6367,0.9064,0.4930
992,2025-08-06 17:54:22,38766010.4518,-29541.7805,9490131.0000,9490106.0000,2483.9646,60276.6328,57196.0329,10.4092,2.9124,79.5499,-1.6131,134.0263,5.4374,0.5140,0.7536,90.3881,184.7758,0.7442,0.9087,0.5182
993,2025-08-06 17:54:23,38730784.5785,-35225.8733,3786754.5000,3786718.2500,3628.2539,66288.2188,64342.2714,9.5018,3.0116,-76.7899,-0.6174,129.6924,4.4367,0.4871,0.9737,89.6730,180.5991,0.7134,0.8832,0.5038
994,2025-08-06 17:54:24,38694926.6563,-35857.9221,3088053.7500,3088010.0000,4363.8022,66162.0625,67919.3395,10.8761,2.9643,-93.6041,6.8623,137.4647,3.5486,0.4948,1.0256,87.7088,183.1920,0.7361,0.9243,0.4930
995,2025-08-06 17:54:26,38658182.1974,-36744.4590,2134214.5000,2134190.0000,2456.3391,58967.6328,57506.7480,7.9862,2.8862,81.4271,4.3942,140.9446,4.2533,0.5103,1.0996,81.5918,177.7849,0.7307,0.8959,0.5004
996,2025-08-06 17:54:27,38619834.8231,-38347.3743,464221.8438,464197.3750,2446.8760,59792.1172,59110.7985,8.4968,2.9254,78.2388,1.7476,133.5217,4.8571,0.5056,1.1904,91.2994,183.9877,0.7066,0.8953,0.4983
997,2025-08-06 17:54:28,38622165.4802,2330.6571,40943524.0000,40943500.0000,2368.5811,64511.8984,70910.6127,10.4493,2.9560,83.5892,-4.5949,124.8724,7.1022,0.5002,1.0036,90.3002,179.3101,0.7040,0.8958,0.5059
998,2025-08-06 17:54:30,38608446.3946,-13719.0857,24930542.0000,24930518.0000,2340.3147,58556.4531,53563.4044,9.5758,3.1800,78.3916,-6.2125,130.3342,4.1456,0.5085,0.9468,87.8550,175.1760,0.7082,0.8889,0.4970
999,2025-08-06 17:54:31,38582172.6945,-26273.7001,12361048.0000,12361020.0000,2793.5146,58199.1172,54683.2918,10.2246,2.9385,95.8172,2.4710,135.2864,3.7985,0.4983,1.0473,93.5922,180.2944,0.7099,0.9107,0.4991
1000,2025-08-06 17:54:32,38545121.3673,-37051.3272,1530871.8750,1530845.5000,2636.6870,59684.4531,58447.1785,10.9896,2.8271,88.7933,4.7091,139.8332,5.3124,0.5071,0.9810,90.3773,179.5594,0.7789,0.9208,0.5003
1001,2025-08-06 17:55:33,38509817.2306,-35304.1367,3205705.7500,3205680.5000,2523.2661,60929.6172,62720.0590,10.8999,2.9805,81.8071,4.3398,133.7383,6.2237,0.5005,1.0075,91.4747,185.0163,0.7300,0.8975,0.5246
1002,2025-08-06 17:55:35,38512437.3611,2620.1305,41135212.0000,41135188.0000,2270.5310,63020.3945,56606.7235,10.7994,2.8044,77.1146,6.5429,137.1027,5.2646,0.5059,0.9158,87.6867,179.1065,0.6558,0.9142,0.4944
1003,2025-08-06 17:55:36,38497117.4694,-15319.8917,23146610.0000,23146586.0000,2395.4602,59338.1289,54527.0406,10.7430,3.1332,83.7421,3.9406,131.6080,4.7341,0.5039,1.0388,95.0945,183.5959,0.6767,0.9079,0.4951
1004,2025-08-06 17:55:37,38460123.0257,-36994.4437,1354741.0000,1354696.0000,4494.7441,65034.5625,66198.4728,9.7955,3.0612,-94.3358,-3.0029,135.2450,3.7098,0.4892,1.1665,86.2145,186.5592,0.6538,0.8972,0.5040
1005,2025-08-06 17:55:39,38438113.9958,-22009.0299,16341091.0000,16341048.0000,4310.6338,66637.6094,70680.0132,11.3271,2.9307,-87.2110,8.4876,144.1025,3.7030,0.4938,0.9484,84.4175,180.1427,0.6472,0.9052,0.4897
1006,2025-08-06 17:55:40,38401182.6112,-36931.3846,1285166.1250,1285141.1250,2504.0210,55951.7969,54818.1544,7.6165,3.1099,80.4120,-4.4874,136.1804,4.1857,0.4961,0.8027,89.2769,184.3721,0.8816,0.8996,0.4802
1007,2025-08-06 17:55:42,38363071.0390,-38111.5723,22856.4473,22829.3203,2712.5747,56270.6406,56421.7353,8.4976,2.8857,93.4318,0.0688,127.9221,4.0462,0.5161,1.0798,88.6958,181.0364,0.6325,0.9100,0.4941
1008,2025-08-06 17:55:43,38381867.1113,18796.0724,57309540.0000,57309512.0000,2779.2866,55397.2812,62967.5867,10.7830,3.2385,86.8924,-8.7783,140.8734,3.0060,0.5138,0.9866,87.1681,180.8772,0.6914,0.9171,0.4950
1009,2025-08-06 17:55:44,38368119.4016,-13747.7097,24510468.0000,24510428.0000,4023.0073,64029.5234,59078.7225,7.8050,3.1883,-80.6594,-2.2580,136.2634,4.4920,0.4981,1.0364,93.2333,184.5932,0.6830,0.8975,0.4901
1010,2025-08-06 17:55:46,38374026.4794,5907.0778,44334312.0000,44334268.0000,4526.8706,66305.8828,72964.2778,9.3039,3.0830,-88.7641,-7.8371,138.9689,6.1763,0.5178,0.7097,90.4729,179.0426,0.8070,0.9078,0.4936
1011,2025-08-06 17:55:47,38359348.6115,-14677.8679,23534738.0000,23534702.0000,3573.3242,64667.7656,69519.0251,10.1263,2.8251,-70.0439,-5.2084,135.2277,3.0885,0.4883,1.0211,90.8427,180.9969,0.7421,0.9096,0.5027
1012,2025-08-06 17:55:48,38321765.2435,-37583.3680,325021.0312,324980.1562,4086.3542,68433.3750,69003.4451,10.0345,2.9822,-80.4992,-5.4012,133.3019,5.1195,0.5154,1.1010,87.2275,176.4684,0.7972,0.8960,0.5225
