run #,datetime,avg_loss,avg_loss_change,loss,pred_cost,true_cost,rel_error,accuracy_5pct,accuracy_10pct,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
4073,2025-08-05 21:31:42,22731774.1343,-5480.3279,415878.8750,54667.5352,54022.6499,0.0119,70.4,93.5,10.2505,2.8939,97.5536,-1.8896,129.7973,4.5106,0.4949,1.0819,90.1263,180.1613,0.7648,0.9180,0.4838
4074,2025-08-05 21:31:43,22730234.7199,-1539.4144,16460200.0000,58928.0078,54870.8896,0.0739,70.3,93.5,9.4972,2.9487,81.4892,0.0799,129.4659,4.8381,0.4947,1.0688,91.3632,179.8527,0.6554,0.9066,0.4960
4075,2025-08-05 21:31:45,22724658.0862,-5576.6337,5452.3228,56292.8281,56218.9878,0.0013,70.3,93.5,10.0220,3.0528,101.6226,-0.7940,134.7935,5.2763,0.5022,0.9464,95.4491,186.3907,0.7398,0.9145,0.4921
4076,2025-08-05 21:31:46,22719154.6218,-5503.4644,292537.3125,67029.7734,66488.9071,0.0081,70.3,93.5,9.1721,2.9470,-84.3701,2.8797,132.4149,3.9733,0.4859,0.9942,87.7107,180.4985,0.7178,0.9172,0.4978
4077,2025-08-05 21:31:47,22713814.3238,-5340.2981,946759.4375,68854.7344,69827.7468,0.0139,70.3,93.5,11.6482,2.9414,-78.2475,2.4124,131.2613,3.6840,0.4999,1.0128,89.3438,178.7737,0.6931,0.9008,0.5236
4078,2025-08-05 21:31:49,22709804.8460,-4009.4778,6363164.0000,55445.7344,57968.2654,0.0435,70.3,93.5,9.7348,3.0409,97.0966,1.5568,126.0132,4.2073,0.4923,0.9765,93.2149,184.3647,0.6266,0.9156,0.5063
4079,2025-08-05 21:31:50,22705930.0408,-3874.8052,6904474.5000,54923.3281,57550.9653,0.0457,70.3,93.5,12.7011,3.1115,91.6046,0.5262,134.6651,5.0171,0.4873,1.0015,94.2915,184.5339,0.7114,0.8886,0.4962
4080,2025-08-05 21:31:51,22701449.1569,-4480.8840,4423923.5000,55412.4609,53309.1479,0.0395,70.3,93.5,9.8795,3.1529,102.2608,-9.3787,138.4676,4.9444,0.5001,0.9281,89.1716,183.0570,0.8003,0.8860,0.5024
4081,2025-08-05 21:31:53,22697267.6568,-4181.5000,5636747.5000,55652.6328,58026.8176,0.0409,70.4,93.5,9.2060,3.0794,101.3205,-6.3054,131.0359,4.4403,0.4735,0.9365,93.8550,182.2510,0.7071,0.8957,0.5129
4082,2025-08-05 21:31:54,22692002.3076,-5265.3493,1204111.8750,70798.9062,71896.2237,0.0153,70.5,93.6,11.2037,3.0161,-94.0948,-2.3004,140.7821,5.1965,0.5023,1.0371,91.8785,179.9344,0.6606,0.9012,0.4902
4083,2025-08-05 21:31:56,22687680.6887,-4321.6189,5046832.5000,59104.1367,61350.6504,0.0366,70.6,93.6,10.0541,2.9097,105.7481,-4.3594,137.4519,6.0980,0.5020,0.8753,94.5638,183.6539,0.7393,0.8936,0.4996
4084,2025-08-05 21:31:57,22684685.9121,-2994.7766,10457013.0000,53622.5469,56856.2779,0.0569,70.5,93.6,11.5060,2.7816,103.4947,1.0187,133.5271,4.2072,0.4936,1.0312,91.3536,180.6157,0.7277,0.9042,0.5124
4085,2025-08-05 21:31:58,22679960.5135,-4725.3986,3381432.5000,66550.9219,68389.7912,0.0269,70.6,93.6,11.4065,2.9779,-82.4713,2.3791,126.0366,4.4186,0.5012,1.0921,92.4795,180.5605,0.7405,0.9323,0.4987
4086,2025-08-05 21:32:00,22677073.0987,-2887.4147,10881984.0000,56041.5234,59340.3102,0.0556,70.5,93.6,11.4432,3.0690,95.1496,2.9068,133.6652,5.3201,0.5029,0.9691,84.4100,176.8751,0.6969,0.9041,0.4950
4087,2025-08-05 21:32:01,22673059.8408,-4013.2579,6274888.0000,65957.7656,63452.7937,0.0395,70.5,93.6,10.3819,3.1164,-107.0581,-0.2037,143.0028,5.3456,0.5158,1.2688,85.1697,183.1751,0.6744,0.8918,0.4930
4088,2025-08-05 21:32:02,22668540.1844,-4519.6564,4196704.5000,67304.4453,69353.0341,0.0295,70.5,93.6,8.8334,3.0804,82.5699,0.5686,131.0603,5.9900,0.4925,1.0330,86.8358,179.9743,0.6391,0.8947,0.5016
4089,2025-08-05 21:32:04,22663014.3003,-5525.8842,73199.8359,67016.4766,67287.0304,0.0040,70.5,93.6,9.4707,3.0396,85.6168,0.6105,132.6335,6.3183,0.4818,0.9639,91.2117,179.9177,0.7143,0.8911,0.4944
4090,2025-08-05 21:32:05,22657487.1222,-5527.1780,56856.1680,55102.0430,54863.5965,0.0043,70.5,93.6,9.8678,2.9812,92.9815,-4.7993,133.1466,3.8522,0.5063,0.7978,89.9292,184.7903,0.6837,0.8972,0.4954
4091,2025-08-05 21:32:06,22657254.7436,-232.3787,21706826.0000,65056.0039,69715.0634,0.0668,70.4,93.6,11.7484,2.9800,-110.2296,-1.6993,128.4313,4.5630,0.5034,1.0989,86.5582,177.3446,0.6711,0.9119,0.5144
4092,2025-08-05 21:32:08,22651805.1825,-5449.5611,357650.7188,71874.9531,71276.9156,0.0084,70.4,93.6,9.3854,3.0131,-85.2273,-1.3217,140.6107,5.2065,0.4992,1.0067,95.0526,178.0936,0.6450,0.8833,0.4901
4093,2025-08-05 21:32:09,22651772.0178,-33.1647,22516062.0000,59405.8711,54660.7602,0.0868,70.4,93.6,10.1945,2.9288,80.9383,-1.8085,136.0609,5.0767,0.4884,1.2159,93.0364,180.5842,0.7235,0.9049,0.5121
4094,2025-08-05 21:32:10,22648461.8641,-3310.1536,9100003.0000,62213.6953,59197.0751,0.0510,70.3,93.6,9.5289,3.0512,80.7639,-0.1615,134.0673,5.3757,0.4838,1.1466,90.7496,178.2475,0.6833,0.9100,0.5027
4095,2025-08-05 21:32:12,22648494.6505,32.7864,22782722.0000,63965.3906,68738.5133,0.0694,70.2,93.6,9.9971,3.0911,-95.2825,4.1744,129.0749,5.7351,0.4941,1.0036,92.4838,183.1531,0.8112,0.9034,0.5028
4096,2025-08-05 21:32:13,22643849.1626,-4645.4878,3620576.5000,67023.6562,65120.8759,0.0292,70.2,93.6,10.2200,3.1005,-91.6893,1.5300,139.4288,5.6342,0.5028,0.9663,90.8002,181.1313,0.7048,0.8916,0.5014
4097,2025-08-05 21:32:14,22642255.4916,-1593.6710,16114579.0000,58737.5156,54723.2185,0.0734,70.1,93.6,9.8137,3.1020,87.1835,6.4425,134.1823,5.4227,0.4964,1.0099,88.3972,177.4529,0.7513,0.9072,0.5041
4098,2025-08-05 21:32:16,22640166.0376,-2089.4540,14079673.0000,79543.1719,83295.4642,0.0450,70.1,93.6,7.8170,2.9816,84.4183,2.4666,136.9903,6.6302,0.5051,1.0682,93.4034,177.8728,0.6289,0.8930,0.4781
4099,2025-08-05 21:32:17,22639264.4924,-901.5453,18944732.0000,73247.6250,68895.0702,0.0632,70.1,93.6,9.3228,2.7975,-69.7030,-6.2605,136.2389,4.6137,0.5070,1.0602,87.3092,180.1294,0.7356,0.8898,0.5223
4100,2025-08-05 21:32:18,22638429.1981,-835.2943,19214558.0000,57961.7578,53578.3158,0.0818,70.0,93.6,9.7371,2.9064,81.7696,-6.4594,134.7738,4.5646,0.5138,0.9858,89.7863,178.8466,0.6862,0.8897,0.4854
4101,2025-08-05 21:32:20,22637044.2195,-1384.9786,16958632.0000,54591.2578,58709.3456,0.0701,69.9,93.6,8.9194,3.0334,110.8368,-0.7940,135.7546,3.7676,0.4896,0.9870,86.2466,181.7391,0.7028,0.9063,0.5205
4102,2025-08-05 21:32:21,22632051.6670,-4992.5525,2157593.7500,60638.9297,59170.0556,0.0248,69.9,93.6,10.1178,3.1142,-96.5735,-6.2332,126.9165,4.1002,0.5071,1.0735,89.6624,180.6485,0.7832,0.9093,0.5004
4103,2025-08-05 21:32:22,22628468.7307,-3582.9363,7931264.0000,67000.1094,64183.8587,0.0439,69.9,93.6,10.0808,3.0592,-77.9323,2.6991,132.7546,4.4034,0.4940,0.8855,86.0939,183.6008,0.7126,0.9222,0.5065
4104,2025-08-05 21:32:24,22623050.2622,-5418.4684,391074.3438,68462.4375,67837.0793,0.0092,69.9,93.6,10.3190,3.0472,-87.6088,3.1187,144.3779,4.4640,0.4933,1.1111,90.0347,182.6722,0.6608,0.9090,0.4992
4105,2025-08-05 21:32:25,22620108.7974,-2941.4649,10548337.0000,71709.3750,74957.1932,0.0433,69.9,93.6,10.1472,3.2143,-92.4017,-2.4434,132.2346,7.4737,0.5148,0.9613,91.5998,178.9778,0.6506,0.9001,0.4881
4106,2025-08-05 21:32:27,22614667.3043,-5441.4931,277338.0000,64888.7500,64362.1203,0.0082,69.9,93.6,9.7733,3.0297,-80.2876,5.1644,128.7961,3.9591,0.5003,0.9668,90.9684,177.1524,0.7586,0.9092,0.4978
4107,2025-08-05 21:32:28,22612015.7512,-2651.5530,11724739.0000,78063.3438,74639.2047,0.0459,69.9,93.6,9.9496,2.9197,-76.1431,-1.6961,143.1910,5.6596,0.4999,1.1177,96.1990,177.8042,0.6707,0.8909,0.4994
4108,2025-08-05 21:32:29,22607972.2036,-4043.5477,6001122.0000,65328.3672,67778.0891,0.0361,69.9,93.6,10.4823,2.9144,-111.6067,4.1815,136.9666,4.1347,0.4943,0.9990,89.2395,186.7007,0.7871,0.9056,0.5146
4109,2025-08-05 21:32:31,22603430.8910,-4541.3126,3947718.7500,60980.7188,58993.8313,0.0337,69.9,93.6,9.3309,3.1414,-103.1769,-4.3473,135.6168,3.8334,0.5045,0.8729,91.5607,181.4482,0.6872,0.9127,0.5081
4110,2025-08-05 21:32:32,22598730.4086,-4700.4824,3284448.2500,56932.3828,55120.0772,0.0329,69.9,93.6,10.5652,2.9050,96.4295,5.3363,128.8038,5.2443,0.4824,0.8221,92.8635,182.5814,0.7623,0.9147,0.5035
4111,2025-08-05 21:32:33,22593233.8039,-5496.6047,2188.4854,65904.6562,65857.8724,0.0007,69.9,93.6,9.1368,3.0614,84.7187,-5.0462,133.3038,5.9478,0.5084,0.9592,91.3024,179.2161,0.6854,0.9139,0.5028
4112,2025-08-05 21:32:35,22587845.5290,-5388.2749,436647.3438,57474.6602,56813.8679,0.0116,70.0,93.6,9.1204,3.0097,82.2119,7.4606,132.5277,4.5661,0.4963,0.9780,94.2599,182.3624,0.7702,0.8815,0.5056
4113,2025-08-05 21:32:36,22584777.1700,-3068.3590,9967685.0000,67116.0859,70273.2501,0.0449,70.1,93.6,10.7308,2.9520,-87.1552,1.6512,120.1915,5.4816,0.4901,1.1631,87.7845,179.7189,0.7945,0.8840,0.4965
4114,2025-08-05 21:32:37,22580560.8685,-4216.3015,5238913.0000,67821.2500,70110.1200,0.0326,70.2,93.6,10.4407,3.0671,-95.9253,-1.3564,140.0612,5.7831,0.4975,0.9761,92.7210,181.5042,0.7533,0.8976,0.5021
4115,2025-08-05 21:32:39,22575508.0408,-5052.8277,1788174.8750,62014.4570,60677.2320,0.0220,70.2,93.6,11.0994,3.1622,-79.6388,-3.7993,132.8714,3.5483,0.4896,1.0760,90.6244,178.8446,0.7248,0.9044,0.5095
4116,2025-08-05 21:32:40,22573900.8639,-1607.1769,15960368.0000,58209.8477,54214.8044,0.0737,70.1,93.6,10.2709,2.9072,82.5808,0.8087,139.9318,4.7051,0.4933,1.0027,88.7838,184.0220,0.6907,0.9129,0.4956
4117,2025-08-05 21:32:41,22568612.5621,-5288.3018,801962.2500,68151.3281,67255.8068,0.0133,70.1,93.6,11.1636,3.0990,-76.3738,1.6082,130.4381,5.6008,0.4876,0.9485,90.1103,176.3444,0.7019,0.9084,0.5017
4118,2025-08-05 21:32:43,22568211.1025,-401.4596,20915402.0000,61378.0703,65951.4066,0.0693,70.0,93.6,12.5607,2.9185,85.7147,4.0573,138.5954,6.4165,0.4825,1.0617,86.1204,178.3326,0.6761,0.9252,0.4933
4119,2025-08-05 21:32:44,22562981.9012,-5229.2013,1029131.0000,56974.5352,55960.0749,0.0181,70.0,93.6,9.2343,3.0533,92.5220,-7.3667,130.4681,4.5294,0.4970,0.8654,84.9844,182.9635,0.7324,0.9049,0.4963
4120,2025-08-05 21:32:45,22557647.3782,-5334.5230,584747.0000,78699.7734,77935.0865,0.0098,70.0,93.6,9.4010,2.8545,-86.9050,3.0188,134.8129,6.0858,0.5012,0.9961,89.4479,178.9799,0.6958,0.9155,0.4914
4121,2025-08-05 21:32:47,22552585.6381,-5061.7401,1698216.2500,73713.5781,72410.4190,0.0180,70.0,93.6,9.0328,2.8653,-88.9670,-0.9240,140.2271,5.2080,0.4871,1.0157,92.2994,174.2201,0.6876,0.8941,0.4981
4122,2025-08-05 21:32:48,22550121.0321,-2464.6059,12393480.0000,65172.7031,68693.1374,0.0512,69.9,93.6,9.7448,2.9967,-93.4253,-3.2176,128.1211,3.2745,0.5164,0.8382,83.3279,178.0716,0.6633,0.8882,0.4933
4123,2025-08-05 21:32:49,22548259.4801,-1861.5520,14874942.0000,56024.7305,59881.5361,0.0644,69.8,93.6,11.8255,3.0646,83.9607,0.5050,135.4093,4.5602,0.5022,0.9327,90.8792,175.7765,0.6961,0.9023,0.5122
4124,2025-08-05 21:32:51,22543054.8143,-5204.6658,1084217.8750,58312.4297,57271.1720,0.0182,69.9,93.6,8.5339,2.9977,86.1123,-6.7816,142.6360,4.4860,0.5152,0.9357,88.1033,180.7417,0.7479,0.9121,0.5020
4125,2025-08-05 21:32:52,22537997.8853,-5056.9291,1683222.3750,65460.9141,66758.3041,0.0194,70.0,93.7,10.9204,3.0645,-96.4073,-2.7680,132.7707,5.0323,0.4820,1.1570,89.0876,182.0019,0.7093,0.9020,0.5143
4126,2025-08-05 21:32:53,22532542.1695,-5455.7158,27714.4453,71555.0156,71388.5392,0.0023,70.0,93.7,9.5998,2.9847,-84.4297,-5.5116,134.5752,5.3090,0.5025,1.1495,89.6694,182.1742,0.6621,0.9079,0.5118
4127,2025-08-05 21:32:55,22533987.2453,1445.0758,28496370.0000,58192.8789,52854.6815,0.1010,70.0,93.6,9.9290,2.9443,74.6146,-0.8801,132.8473,4.4111,0.5141,0.9444,88.5861,182.1677,0.6881,0.9139,0.4897
4128,2025-08-05 21:32:56,22529213.6721,-4773.5732,2828677.2500,68832.6250,67150.7596,0.0250,70.1,93.6,7.7432,2.9738,-72.5938,2.6919,136.0813,3.9834,0.4886,1.0116,91.6375,182.2119,0.6471,0.9119,0.4855
4129,2025-08-05 21:32:57,22528888.8453,-324.8268,21188004.0000,65406.1367,70009.1770,0.0657,70.0,93.6,9.9233,2.9148,-90.5268,1.1192,132.0244,2.4777,0.4906,1.0447,92.8738,180.3878,0.7452,0.9040,0.4715
4130,2025-08-05 21:32:59,22524381.6267,-4507.2187,3914075.7500,57280.3398,55301.9388,0.0358,70.0,93.6,10.4758,2.9645,113.3191,0.4762,135.0628,5.7329,0.4931,0.9537,88.3544,179.9146,0.6746,0.8915,0.4913
4131,2025-08-05 21:33:00,22521064.3169,-3317.3098,8820575.0000,58559.3906,55589.4434,0.0534,69.9,93.6,10.7136,3.1286,72.2044,-3.4528,134.5504,4.4386,0.4873,1.0942,94.2566,179.1046,0.6509,0.9215,0.4954
4132,2025-08-05 21:33:01,22517451.2510,-3613.0659,7591876.0000,74726.5781,71971.2398,0.0383,69.9,93.6,10.2285,2.7410,-78.7820,-7.6202,134.4399,4.8429,0.5092,0.8437,86.5025,177.1505,0.7449,0.9007,0.4990
4133,2025-08-05 21:33:03,22518833.6422,1382.3912,28230874.0000,65460.1875,60146.9136,0.0883,69.9,93.6,10.1484,3.1454,-76.1236,-1.9627,137.6812,3.8657,0.4904,0.8211,87.6140,179.9925,0.6787,0.8934,0.5105
4134,2025-08-05 21:33:04,22519155.6519,322.0098,23850022.0000,65584.1875,60700.5395,0.0805,69.9,93.7,9.0789,3.1632,-73.5587,1.7985,137.6055,5.8030,0.5080,1.0915,81.5673,181.9889,0.7254,0.9055,0.4948
4135,2025-08-05 21:33:05,22514929.9516,-4225.7004,5045884.5000,78278.7969,80525.1011,0.0279,69.9,93.7,9.3435,2.7223,-89.6061,-1.6422,141.9117,6.0044,0.4941,1.0247,87.9051,175.2290,0.6793,0.9055,0.5011
4136,2025-08-05 21:33:07,22510254.9585,-4674.9930,3179158.7500,58065.5195,59848.5396,0.0298,69.9,93.7,8.5042,3.0303,90.2031,3.2407,132.7814,4.9074,0.5090,0.9743,90.6077,175.7509,0.7680,0.9017,0.4957
4137,2025-08-05 21:33:08,22505269.1876,-4985.7709,1884120.8750,58534.2773,57161.6457,0.0240,69.9,93.7,10.7816,2.9858,86.9879,3.7890,137.6601,5.4847,0.4999,1.0977,89.3302,182.1947,0.7319,0.9040,0.5122
4138,2025-08-05 21:33:09,22499964.8659,-5304.3218,555985.7500,56335.7852,55590.1401,0.0134,69.9,93.7,8.6313,2.6520,100.8643,1.8387,133.0596,4.6535,0.4997,1.0595,89.1053,182.5644,0.6293,0.8966,0.4981
4139,2025-08-05 21:33:11,22498173.0346,-1791.8313,15083575.0000,82612.4844,78728.7275,0.0493,69.9,93.7,8.3104,2.7949,-73.0284,4.7692,141.7105,6.6293,0.4909,1.0932,89.0390,182.2034,0.7443,0.9063,0.5094
4140,2025-08-05 21:33:12,22494806.0423,-3366.9923,8558825.0000,56730.3086,59655.8566,0.0490,69.9,93.7,11.5551,2.9470,91.7885,-0.3901,134.6331,5.1433,0.5044,0.9030,90.5596,183.4869,0.6329,0.8940,0.5034
4141,2025-08-05 21:33:13,22494734.5301,-71.5122,22198674.0000,57149.3711,52437.8240,0.0899,69.8,93.7,8.6733,3.1055,85.9732,-0.8473,141.1356,4.3635,0.5044,0.9167,86.5822,182.8996,0.7488,0.9218,0.5156
4142,2025-08-05 21:33:15,22490872.1326,-3862.3975,6496684.0000,64845.5859,67394.4445,0.0378,69.9,93.7,10.8010,3.0869,86.3371,-3.1639,139.9753,6.3253,0.5070,0.9412,89.8935,177.1638,0.6694,0.8997,0.5034
4143,2025-08-05 21:33:16,22485538.6435,-5333.4890,394227.0000,71922.6250,72550.5005,0.0087,69.9,93.7,10.3001,2.9648,-90.5837,2.7576,138.8897,5.6998,0.4876,1.0460,90.0929,176.1594,0.7479,0.9008,0.4981
4144,2025-08-05 21:33:17,22481296.7066,-4241.9369,4906952.0000,70987.6641,73202.8299,0.0303,70.0,93.7,9.6237,3.0631,86.6037,-1.8410,131.1380,6.9061,0.5293,0.9608,88.2505,180.5484,0.6477,0.8956,0.4896
4145,2025-08-05 21:33:19,22476679.4986,-4617.2080,3342969.5000,60622.0234,62450.4016,0.0293,70.0,93.7,10.8824,2.9358,92.6671,-2.1240,141.9546,6.0330,0.5050,0.9059,92.3461,178.1311,0.7247,0.9069,0.5143
4146,2025-08-05 21:33:20,22471488.0686,-5191.4300,953010.6875,63080.9883,64057.2122,0.0152,70.0,93.7,11.2009,3.1207,-81.9504,-5.1170,129.2453,4.2443,0.5031,0.9960,86.3203,176.4676,0.6306,0.9274,0.5056
4147,2025-08-05 21:33:22,22468341.2631,-3146.8054,9421686.0000,62087.0156,65156.4932,0.0471,70.0,93.7,11.3936,3.1196,-87.6489,-1.0894,132.0287,3.2881,0.5007,1.1489,87.2039,171.9691,0.6587,0.8999,0.4913
4148,2025-08-05 21:33:23,22467055.3549,-1285.9082,17134394.0000,55039.8516,59179.2241,0.0699,69.9,93.7,10.3633,3.0666,101.9862,-1.8034,137.5534,4.3985,0.5089,1.0053,92.4788,181.8235,0.6307,0.9001,0.4918
4149,2025-08-05 21:33:24,22465089.6166,-1965.7383,14311207.0000,68997.3906,72780.4100,0.0520,69.9,93.8,9.5210,2.6644,-94.3229,-1.2326,138.6317,4.6584,0.5112,1.0295,89.2564,184.8632,0.7766,0.9042,0.4911
4150,2025-08-05 21:33:26,22461623.6097,-3466.0069,8081161.0000,54819.4727,57662.2122,0.0493,69.9,93.8,10.9302,3.0654,105.9843,-2.9102,133.4418,5.4249,0.5098,0.9562,84.7928,177.8044,0.7990,0.8991,0.5059
4151,2025-08-05 21:33:27,22456239.6045,-5384.0052,112617.9219,67825.3125,68160.9003,0.0049,70.0,93.9,9.9008,2.8777,-92.7484,0.8396,134.2040,4.1580,0.5012,1.0722,83.0927,179.8987,0.6951,0.9162,0.5112
4152,2025-08-05 21:33:28,22450893.8776,-5345.7268,260781.7812,63307.1914,63817.8601,0.0080,70.0,93.9,9.6539,3.2030,69.1794,1.8295,141.5444,4.8391,0.5016,0.9307,87.3312,184.7287,0.5335,0.9049,0.5097
4153,2025-08-05 21:33:30,22447189.6629,-3704.2148,7067290.0000,75388.2656,78046.7010,0.0341,70.0,93.9,9.3532,2.9354,97.1414,4.6840,137.1505,7.2408,0.5140,0.9221,95.4883,180.1880,0.6263,0.8918,0.4972
4154,2025-08-05 21:33:31,22445154.0919,-2035.5709,13991428.0000,59105.5977,55365.0854,0.0676,69.9,93.9,10.1555,3.0817,71.7492,-0.7235,129.7873,4.9651,0.4966,0.9809,90.8323,179.7544,0.7875,0.9037,0.5176
4155,2025-08-05 21:33:32,22441035.4254,-4118.6666,5332094.5000,78412.3594,80721.4932,0.0286,70.0,93.9,11.5909,3.0070,-94.4258,-3.4548,125.4090,7.1530,0.5022,1.0617,90.4137,181.0310,0.6405,0.9141,0.5013
4156,2025-08-05 21:33:34,22438310.0396,-2725.3858,11114332.0000,55934.8125,59268.6290,0.0562,70.0,93.9,9.2304,3.0787,100.5132,-2.9136,137.0496,4.3068,0.4905,1.0872,90.1506,183.9173,0.6464,0.9060,0.4828
4157,2025-08-05 21:33:35,22433951.5256,-4358.5140,4319967.5000,69050.7578,71129.2099,0.0292,70.1,94.0,9.8673,2.8425,-98.0398,5.1241,143.2577,4.6535,0.5137,1.0443,88.3556,178.5106,0.7586,0.8998,0.5074
4158,2025-08-05 21:33:36,22601395.9894,167444.4638,718668032.0000,53631.5000,80439.4824,0.3333,70.0,93.9,8.9832,2.8744,82.4147,-7.4446,134.8063,1.3855,0.4876,1.1945,94.6180,179.3192,0.6571,0.9187,0.5040
4159,2025-08-05 21:33:38,22596002.3714,-5393.6180,169338.6875,64144.9688,63733.4623,0.0065,70.0,93.9,8.8651,3.0116,-98.4563,-3.7672,145.6778,3.9667,0.5086,1.0893,88.9422,184.4584,0.7187,0.9060,0.4922
4160,2025-08-05 21:33:39,22593167.7206,-2834.6508,10803855.0000,70928.2578,74215.1794,0.0443,70.0,93.9,8.8871,3.0664,88.7012,-5.4686,132.8336,6.7538,0.5030,0.8660,85.1665,183.6238,0.7440,0.8926,0.4994
4161,2025-08-05 21:33:40,22587794.8807,-5372.8399,236781.0781,71909.7578,72396.3629,0.0067,70.1,94.0,11.3125,2.9629,-90.1902,-1.0501,139.3825,4.6479,0.4980,0.9782,88.3575,181.6451,0.6177,0.8976,0.5003
4162,2025-08-05 21:33:42,22582496.1741,-5298.7066,534578.0625,65609.9531,66341.1004,0.0110,70.1,94.0,10.7416,3.0580,-87.2914,0.9926,136.2157,3.4344,0.4995,1.0396,91.9787,180.2833,0.7246,0.9014,0.5103
4163,2025-08-05 21:33:43,22578131.3278,-4364.8463,4411641.0000,64152.9531,62052.5608,0.0338,70.1,94.0,9.5373,3.0854,80.5014,-1.4825,135.6894,5.7417,0.4944,0.9932,91.5937,178.1884,0.7041,0.8979,0.5246
4164,2025-08-05 21:33:44,22572942.7491,-5188.5788,972889.3750,85502.3516,86488.7063,0.0114,70.1,94.0,9.4529,2.7935,-89.3750,7.7209,137.4499,7.1401,0.4975,0.9741,92.7204,183.5189,0.7199,0.8982,0.4936
4165,2025-08-05 21:33:46,22570336.5585,-2606.1906,11718159.0000,70293.1250,73716.3053,0.0464,70.2,94.0,9.6719,3.0372,-101.6468,1.3991,140.1284,5.5402,0.5135,0.8400,93.1429,181.0293,0.6226,0.9102,0.4990
4166,2025-08-05 21:33:47,22574701.9007,4365.3422,40756352.0000,78127.6875,71743.6157,0.0890,70.1,94.0,10.9926,2.9023,-69.5688,2.0662,139.9489,5.3511,0.4934,0.9769,93.3917,176.8488,0.6745,0.8955,0.5170
4167,2025-08-05 21:33:48,22572083.1157,-2618.7850,11662225.0000,70826.6094,67411.6101,0.0507,70.1,94.1,8.9590,2.8963,-90.9569,-0.9309,133.3008,4.4801,0.4879,0.9112,94.3060,179.3438,0.6926,0.9007,0.4931
4168,2025-08-05 21:33:50,22566697.1984,-5385.9173,123579.7109,75217.5078,74865.9714,0.0047,70.1,94.1,9.0746,2.9723,-83.9608,0.4816,132.7896,6.3045,0.5025,1.0188,92.6861,185.8164,0.7764,0.8992,0.4985
4169,2025-08-05 21:33:51,22567778.7683,1081.5699,27075762.0000,68012.8906,62809.4536,0.0828,70.0,94.1,10.1521,3.1134,-74.4652,2.2837,130.2328,5.4497,0.4868,1.0096,91.8118,183.1774,0.6589,0.8944,0.4956
4170,2025-08-05 21:33:52,22565410.2002,-2368.5680,12690850.0000,56770.4688,53208.0483,0.0670,69.9,94.1,9.9492,2.9829,90.8939,-3.4143,131.4016,4.5029,0.4885,1.0242,85.6070,179.4387,0.7342,0.9158,0.4903
4171,2025-08-05 21:33:54,22564388.4979,-1021.7023,18303890.0000,70792.7969,75071.0992,0.0570,69.8,94.1,9.1482,3.0494,-94.3995,-6.5396,133.6398,6.4839,0.4969,1.0903,93.5829,181.9669,0.7836,0.8964,0.5011
4172,2025-08-05 21:33:55,22560330.0486,-4058.4493,5632538.0000,66749.6875,69122.9844,0.0343,69.8,94.1,9.8797,3.0561,-98.0307,-6.5311,131.3956,4.9860,0.4919,1.0189,90.2791,183.1804,0.6262,0.9144,0.5056
4173,2025-08-05 21:33:56,22555040.8732,-5289.1754,488601.0000,75030.8828,75729.8820,0.0092,69.8,94.1,9.2463,3.0547,74.2518,2.9594,134.0252,7.1821,0.5199,0.9908,87.0859,186.4041,0.6796,0.9165,0.5014
4174,2025-08-05 21:33:58,22549951.0357,-5089.8375,1310059.1250,72825.0469,73969.6240,0.0155,69.8,94.1,8.6724,2.9283,-96.4540,-0.2799,134.4613,5.7877,0.5062,0.9268,90.6611,184.1155,0.6844,0.9092,0.4960
4175,2025-08-05 21:33:59,22546072.1771,-3878.8586,6355716.5000,61236.1016,58715.0484,0.0429,69.8,94.1,9.1787,2.9622,89.8093,2.8396,140.4234,5.0982,0.4929,0.9021,87.1304,178.9829,0.6759,0.9199,0.5018
4176,2025-08-05 21:34:00,22541927.4770,-4144.7001,5237804.5000,58032.1641,55743.5402,0.0411,69.9,94.1,10.3105,3.0327,78.9403,-0.0083,141.8896,4.4614,0.5040,1.0750,93.3500,176.7854,0.7291,0.9127,0.5157
4177,2025-08-05 21:34:02,22536538.9583,-5388.5187,34084.9492,60693.6367,60509.0167,0.0031,69.9,94.1,9.8571,2.8409,101.1997,-3.8637,128.5838,5.9833,0.5027,0.8638,89.0980,183.5138,0.6775,0.9006,0.5049
4178,2025-08-05 21:34:03,22534661.2635,-1877.6948,14691530.0000,61480.4688,57647.5140,0.0665,69.9,94.1,8.2923,3.1335,-84.2789,4.7324,136.6313,3.8152,0.5100,0.8792,93.9960,174.6125,0.7081,0.9068,0.4868
4179,2025-08-05 21:34:04,22529547.7052,-5113.5583,1165101.0000,63796.5195,62717.1220,0.0172,69.9,94.1,9.3218,3.0784,86.5007,-4.4971,137.1103,5.6754,0.4869,1.0573,93.4724,174.7109,0.7157,0.8888,0.4931
4180,2025-08-05 21:34:06,22534074.3598,4526.6546,41450964.0000,75790.2500,69352.0102,0.0928,69.8,94.1,10.9807,3.1454,71.8238,-11.8703,132.6702,7.4473,0.5051,1.0284,88.7031,181.3589,0.6909,0.8905,0.5079
