run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
476,2025-08-05 17:25:10,470526958.4710,-972129.2220,8765578.0000,8765578.0000,0.0020,64487.6641,60948.9859,11.0649,2.7602,92.9534,6.2928,131.4891,5.7288,0.4830,1.1589,91.2118,178.0990,0.7198,0.8798,0.4903
477,2025-08-05 17:25:12,469657853.3756,-869105.0953,55963828.0000,55963828.0000,0.0020,64487.6641,55546.2795,10.3303,3.0161,105.8071,2.3811,135.0710,4.5119,0.4898,0.9705,93.6250,175.8749,0.7014,0.9107,0.4986
478,2025-08-05 17:25:13,468711301.6949,-946551.6807,17206150.0000,17206150.0000,0.0020,64487.6641,69445.5044,11.5677,2.9950,-101.6322,0.4182,138.7824,4.3752,0.4998,0.9893,91.8832,179.9144,0.6993,0.8917,0.4885
479,2025-08-05 17:25:14,467830213.7665,-881087.9284,46670184.0000,46670184.0000,0.0020,64487.6641,72652.9343,11.4868,3.0623,-93.8837,3.2189,137.4675,5.6871,0.5123,1.0248,91.1467,182.4950,0.6663,0.8938,0.5099
480,2025-08-05 17:25:16,466939554.2212,-890659.5453,40313632.0000,40313632.0000,0.0020,64487.6641,56898.7976,9.6384,3.0843,93.2270,-2.7574,129.6591,5.1505,0.4946,1.0631,88.9889,182.0830,0.7277,0.9024,0.5149
481,2025-08-05 17:25:17,466138261.6261,-801292.5951,81517816.0000,81517816.0000,0.0020,64487.6641,53696.2777,9.6547,3.1988,82.8363,-6.6255,137.5034,4.1149,0.5169,1.1650,84.6225,181.1814,0.7872,0.8907,0.4916
482,2025-08-05 17:25:19,465192715.8655,-945545.7606,10385205.0000,10385205.0000,0.0020,64487.6641,60635.9106,11.0791,3.1020,73.9832,3.6617,133.9998,3.4513,0.4872,1.1786,88.7655,182.1942,0.6725,0.9039,0.4884
483,2025-08-05 17:25:20,464697042.9631,-495672.9024,225782704.0000,225782704.0000,0.0020,64487.6641,82447.2476,9.0037,2.8528,79.1000,-2.0661,124.0708,7.6923,0.5007,0.9821,88.3142,182.2817,0.6489,0.9082,0.4816
484,2025-08-05 17:25:21,463763529.0830,-933513.8801,12876325.0000,12876325.0000,0.0020,64487.6641,60198.7522,10.3600,2.7293,81.3042,0.0573,130.0342,5.5465,0.5020,0.9296,89.0138,179.4218,0.6811,0.8889,0.4886
485,2025-08-05 17:25:23,462812736.8638,-950792.2192,2629302.7500,2629302.7500,0.0019,64487.6641,66425.7441,10.4773,3.0776,-98.5097,0.0446,141.0857,4.9815,0.4934,0.9835,92.0479,184.3495,0.7328,0.9028,0.5014
486,2025-08-05 17:25:24,461931384.1542,-881352.7096,34475320.0000,34475320.0000,0.0019,64487.6641,57469.7965,9.5992,3.0205,80.9431,-4.7187,131.3405,3.5501,0.4984,0.8561,93.0871,175.9917,0.7365,0.9014,0.4868
487,2025-08-05 17:25:26,461084736.3263,-846647.8278,49613892.0000,49613892.0000,0.0019,64487.6641,56068.8163,9.2630,2.8920,84.0085,0.7291,136.2874,4.3714,0.5166,0.8833,90.2432,178.8590,0.6382,0.8952,0.5115
488,2025-08-05 17:25:27,460316126.7519,-768609.5744,86003264.0000,86003264.0000,0.0018,64487.6641,75571.9674,10.2647,2.8804,-97.6435,0.8727,128.9932,6.0383,0.4934,0.8237,92.4332,176.8217,0.7128,0.9157,0.4999
489,2025-08-05 17:25:28,459436719.3189,-879407.4330,30285892.0000,30285892.0000,0.0018,64487.6641,71065.3197,7.2650,2.9257,-87.6873,-0.7302,141.1166,5.4286,0.4872,0.9959,89.2525,178.4378,0.7545,0.9103,0.5093
490,2025-08-05 17:25:30,458588381.3121,-848338.0068,43751096.0000,43751096.0000,0.0018,64487.6641,56581.8692,9.4731,2.9971,104.9814,-3.0098,130.6837,4.1523,0.5036,0.9544,92.9997,181.6069,0.6392,0.8852,0.4999
491,2025-08-05 17:25:31,457823529.1628,-764852.1493,83045976.0000,83045976.0000,0.0017,64487.6641,53595.5960,10.3241,2.9730,96.7479,-0.8502,132.8387,4.2917,0.4873,1.0352,82.2093,174.9832,0.7205,0.9051,0.4997
492,2025-08-05 17:25:32,456911824.7702,-911704.3926,9264968.0000,9264968.0000,0.0017,64487.6641,68125.7466,10.0507,2.9045,-88.5891,7.5031,129.0369,4.5466,0.5032,1.0809,93.0660,185.6651,0.7284,0.9268,0.4910
493,2025-08-05 17:25:34,456039658.6144,-872166.1557,26933910.0000,26933910.0000,0.0017,64487.6641,70690.6464,11.7274,2.9705,-81.7757,2.7677,132.8014,5.3485,0.5017,0.9385,85.1397,182.7035,0.7801,0.8935,0.4902
494,2025-08-05 17:25:35,455365368.0666,-674290.5478,122940128.0000,122940128.0000,0.0016,64487.6641,77740.1672,9.0983,3.0514,-79.0670,7.9980,141.7288,5.3905,0.5022,0.9812,85.3460,181.4933,0.5226,0.8940,0.4980
495,2025-08-05 17:25:37,454521860.1231,-843507.9436,37828936.0000,37828936.0000,0.0016,64487.6641,57136.3832,11.2781,2.9439,94.0868,-3.1709,140.3380,5.0918,0.4908,0.8905,88.2491,179.2805,0.7533,0.9005,0.4989
496,2025-08-05 17:25:38,453738551.3809,-783308.7422,66000724.0000,66000724.0000,0.0016,64487.6641,54777.5262,8.8035,2.9075,104.8333,-1.1367,128.5933,4.5133,0.4890,0.9427,89.7303,187.5431,0.7039,0.8923,0.4800
497,2025-08-05 17:25:39,452933123.2775,-805428.1034,53440784.0000,53440784.0000,0.0015,64487.6641,55750.1584,10.5402,3.0216,103.8819,-2.2420,140.0003,4.4605,0.5093,1.0126,90.3276,178.2962,0.7016,0.8893,0.5154
498,2025-08-05 17:25:41,452025242.4539,-907880.8236,808473.1250,808473.1250,0.0015,64487.6641,63412.9721,10.2503,3.1205,-79.3330,-2.0077,138.2812,5.7228,0.4903,0.9355,88.8724,184.4016,0.7383,0.9074,0.5002
499,2025-08-05 17:25:42,451135869.3799,-889373.0741,8228078.5000,8228078.5000,0.0015,64487.6641,67916.1354,9.8980,2.9211,-95.1061,-0.7367,140.6845,3.1945,0.4733,1.0328,84.6033,181.4716,0.7142,0.8933,0.5129
500,2025-08-05 17:25:43,450296617.8771,-839251.5028,31510118.0000,31510118.0000,0.0014,64487.6641,71196.9469,11.4614,3.1054,-87.6607,0.3534,143.2488,5.6752,0.4897,1.1309,90.5690,185.6268,0.6252,0.9020,0.5246
501,2025-08-05 17:25:45,449453094.2047,-843523.6724,27691258.0000,27691258.0000,0.0014,64487.6641,58198.0744,11.2336,3.2147,86.7923,1.0839,139.5459,4.4791,0.4838,1.1321,92.4487,181.9780,0.6781,0.9011,0.5072
502,2025-08-05 17:25:46,448592358.0569,-860736.1478,17363548.0000,17363548.0000,0.0014,64487.6641,59507.1961,11.7229,2.9754,83.0873,-0.1044,146.8911,5.3166,0.5000,1.0690,90.1918,178.1753,0.7052,0.9213,0.4905
503,2025-08-05 17:25:47,447851587.1979,-740770.8590,75984616.0000,75984616.0000,0.0013,64487.6641,54068.9570,10.2028,3.1101,81.8982,-1.3089,148.2825,4.4657,0.4980,1.0831,84.5839,180.9589,0.6556,0.9031,0.4910
504,2025-08-05 17:25:49,446982474.3364,-869112.8615,9818705.0000,9818705.0000,0.0013,64487.6641,68232.8923,9.3758,2.9833,-89.9330,-4.8322,132.8216,4.1542,0.5005,0.9063,90.9220,182.7022,0.6479,0.8878,0.4872
505,2025-08-05 17:25:51,446462036.8031,-520437.5333,184161520.0000,184161520.0000,0.0013,64487.6641,80707.6482,9.6104,2.8129,-89.5952,0.6800,129.6259,6.3575,0.4790,0.8207,90.9893,178.1708,0.6713,0.9171,0.4943
506,2025-08-05 17:25:52,445612239.1493,-849797.6538,16464424.0000,16464424.0000,0.0012,64487.6641,69337.4685,9.1387,2.9993,-101.8182,5.6823,128.7213,5.4105,0.5051,1.0411,89.7711,178.1691,0.7338,0.8984,0.5099
507,2025-08-05 17:25:53,444767912.9380,-844326.2113,17538850.0000,17538850.0000,0.0012,64487.6641,69493.2111,8.6639,2.9006,-94.8170,-7.9593,142.0243,4.6907,0.4846,1.1402,87.5413,178.3760,0.6556,0.8866,0.5014
508,2025-08-05 17:25:55,443938400.0267,-829512.9113,23375354.0000,23375354.0000,0.0012,64487.6641,58708.9632,10.7698,3.0494,91.6809,-1.4690,137.5200,5.2014,0.4875,1.1228,97.0691,181.1847,0.6691,0.9030,0.5071
509,2025-08-05 17:25:56,443216126.3763,-722273.6503,76301112.0000,76301112.0000,0.0012,64487.6641,54047.2797,10.2370,2.9854,92.2834,7.1810,130.1411,5.0720,0.5005,1.0636,96.8409,179.7146,0.7084,0.8959,0.4974
510,2025-08-05 17:25:57,442369472.4501,-846653.9262,11422624.0000,11422624.0000,0.0011,64487.6641,60448.1040,10.9151,3.1897,-98.7327,0.4351,144.2736,3.9263,0.4991,0.9547,91.4437,180.3267,0.7144,0.8906,0.4815
511,2025-08-05 17:25:59,441637481.9052,-731990.5449,68322304.0000,68322304.0000,0.0011,64487.6641,54608.2253,8.4182,3.0189,98.0914,2.7830,129.4935,3.8992,0.5096,1.1674,91.8452,175.7967,0.7282,0.9076,0.4954
512,2025-08-05 17:26:00,440776346.3918,-861135.5134,736099.0625,736099.0625,0.0011,64487.6641,63462.2022,10.0558,3.1467,-99.9408,8.0549,139.7869,5.4177,0.5106,0.8739,89.1511,178.4223,0.6639,0.9098,0.5007
513,2025-08-05 17:26:01,439929800.2907,-846546.1012,6498196.5000,6498196.5000,0.0011,64487.6641,61440.8395,9.4894,2.8348,88.6929,-3.3605,131.0606,5.7359,0.4949,0.8700,90.6125,174.6970,0.7196,0.9079,0.5108
514,2025-08-05 17:26:03,439074874.0678,-854926.2228,497721.7500,497721.7500,0.0010,64487.6641,65330.8890,9.9663,3.0631,-86.1238,-1.5969,134.8847,3.6477,0.5200,1.0205,85.5021,178.9514,0.6838,0.8855,0.4878
515,2025-08-05 17:26:04,438271196.5259,-803677.5419,25180940.0000,25180940.0000,0.0010,64487.6641,58489.9326,10.3780,3.0598,85.6138,2.2441,142.2172,5.1511,0.4935,0.9054,90.1532,180.2402,0.6765,0.9060,0.5087
516,2025-08-05 17:26:06,437425593.1712,-845603.3547,1939865.5000,1939865.5000,0.0010,64487.6641,62822.9618,10.6688,3.0085,111.8761,-0.2518,133.8223,3.9863,0.4838,1.0142,87.3031,179.3324,0.6021,0.9004,0.5043
517,2025-08-05 17:26:07,436586684.5200,-838908.6512,3709820.5000,3709820.5000,0.0010,64487.6641,66789.7839,8.9166,2.7726,102.6649,1.7090,134.8250,6.2201,0.4981,1.0376,92.7644,183.9326,0.7072,0.9025,0.4871
518,2025-08-05 17:26:08,435864657.8704,-722026.6497,62576880.0000,62576880.0000,0.0009,64487.6641,73942.5834,10.0060,2.9953,-89.8869,-3.6360,140.3855,2.7198,0.5027,0.8154,90.0154,187.1123,0.6104,0.9002,0.5064
519,2025-08-05 17:26:10,435034590.3080,-830067.5624,5059593.0000,5059593.0000,0.0009,64487.6641,61799.1723,9.4014,3.0872,86.3442,1.1597,138.2042,5.6043,0.5003,0.9071,93.0021,184.2840,0.7349,0.9040,0.5075
520,2025-08-05 17:26:11,434515734.4036,-518855.9044,165229520.0000,165229520.0000,0.0009,64487.6641,79851.3277,9.3694,2.9179,-77.3426,-6.6968,131.1370,6.9849,0.5086,0.9318,86.2680,181.9595,0.7910,0.8723,0.4910
521,2025-08-05 17:26:12,433693775.4508,-821958.9528,6275120.0000,6275120.0000,0.0009,64487.6641,67481.7374,10.7911,2.9531,-86.2805,-2.3399,126.5032,3.8324,0.5028,1.0418,95.5272,181.3778,0.7432,0.9009,0.4845
522,2025-08-05 17:26:14,432976175.6971,-717599.7537,59106704.0000,59106704.0000,0.0008,64487.6641,55298.6407,8.0639,3.1397,74.1489,-5.8790,135.2817,3.3207,0.4926,1.0307,86.2380,178.3760,0.7029,0.8972,0.4902
523,2025-08-05 17:26:15,432148371.0375,-827804.6596,34338.7305,34338.7305,0.0008,64487.6641,64709.1484,11.0419,3.0530,86.0555,6.7584,131.1073,4.3792,0.4874,0.9895,94.7026,179.9619,0.5659,0.8993,0.4892
524,2025-08-05 17:26:16,431519465.3217,-628905.7157,102601776.0000,102601776.0000,0.0008,64487.6641,76594.4403,9.5443,2.8224,-86.9214,-0.9409,127.2330,5.7383,0.4870,0.9725,91.7417,177.2824,0.8257,0.8865,0.5063
525,2025-08-05 17:26:18,430720636.0240,-798829.2978,12134084.0000,12134084.0000,0.0008,64487.6641,68651.1238,8.7703,2.9112,-73.8848,2.7980,134.5712,5.3479,0.4866,1.0515,89.7548,175.7580,0.7142,0.8927,0.5112
526,2025-08-05 17:26:19,430043417.0049,-677219.0191,74503432.0000,74503432.0000,0.0008,64487.6641,54171.0032,9.2143,3.2053,101.1638,1.0963,142.5231,4.5550,0.4998,1.1045,92.1281,179.9723,0.8086,0.8993,0.4971
527,2025-08-05 17:26:21,429249920.5248,-793496.4801,11870772.0000,11870772.0000,0.0007,64487.6641,68605.7053,11.1055,3.0300,-101.1964,-5.5872,131.3743,3.3656,0.5049,1.1283,89.5907,183.4142,0.6965,0.9046,0.4889
528,2025-08-05 17:26:22,428465594.9879,-784325.5370,15126037.0000,15126037.0000,0.0007,64487.6641,69136.1689,10.0070,3.0450,-88.2018,6.2913,133.4361,5.6179,0.4955,1.0492,85.4207,183.0613,0.7109,0.8995,0.4962
529,2025-08-05 17:26:23,427681660.5210,-783934.4669,13764262.0000,13764262.0000,0.0007,64487.6641,60053.3400,10.1299,2.9773,92.3770,2.5011,139.9804,5.7359,0.5038,1.1326,90.4315,180.0121,0.7201,0.9124,0.4941
530,2025-08-05 17:26:25,427163769.3275,-517891.1934,153199328.0000,153199328.0000,0.0007,64487.6641,79281.4556,11.8247,2.8475,-91.6909,-3.5382,137.5190,6.2335,0.5040,0.9892,86.0725,182.0245,0.6846,0.9087,0.5045
531,2025-08-05 17:26:26,426525362.6207,-638406.7068,88169808.0000,88169808.0000,0.0007,64487.6641,53264.6141,9.9702,3.1086,87.6159,5.4323,138.3220,3.8206,0.4988,0.9337,83.6073,180.7934,0.7307,0.9148,0.4858
532,2025-08-05 17:26:27,425763950.2022,-761412.4185,21453956.0000,21453956.0000,0.0007,64487.6641,70023.7698,10.2868,2.9441,-97.6978,4.5588,134.5017,5.0514,0.4994,1.0252,94.5264,183.3529,0.7184,0.8928,0.4855
533,2025-08-05 17:26:29,424980678.4308,-783271.7715,8280096.0000,8280096.0000,0.0006,64487.6641,67926.9507,11.6476,3.1332,-100.6446,-1.1479,145.1171,6.1172,0.4945,1.0004,89.9678,178.7867,0.7146,0.8982,0.5021
534,2025-08-05 17:26:30,424271834.5610,-708843.8697,46458052.0000,46458052.0000,0.0006,64487.6641,72634.3581,9.8043,3.1224,-83.3322,3.2680,140.3556,6.8405,0.4944,1.0905,90.0829,172.8820,0.6927,0.8838,0.5089
535,2025-08-05 17:26:31,423501626.4235,-770208.1375,12210481.0000,12210481.0000,0.0006,64487.6641,68664.2095,10.5051,2.9985,-100.6158,0.8281,142.1103,3.5578,0.4862,1.0018,90.5537,181.2148,0.6767,0.8927,0.4845
536,2025-08-05 17:26:33,422724312.2315,-777314.1920,6861219.5000,6861219.5000,0.0006,64487.6641,61356.8903,8.0471,3.0620,76.8467,-1.6399,132.8920,4.7853,0.5021,0.9282,90.9646,179.1554,0.6699,0.9069,0.4937
537,2025-08-05 17:26:34,421937116.1299,-787196.1016,5.6770,5.6764,0.0006,64487.6641,64484.8174,10.7451,2.9570,98.9717,-1.9360,140.6846,6.4307,0.5135,1.0459,92.7512,178.2976,0.7584,0.9018,0.4812
538,2025-08-05 17:26:36,421156708.6004,-780407.5295,2077865.2500,2077865.2500,0.0006,64487.6641,66210.5618,10.4066,3.0469,-87.0583,7.2943,138.7262,4.8444,0.5151,1.1396,90.7679,179.7246,0.7678,0.9012,0.5082
539,2025-08-05 17:26:37,420423867.5752,-732841.0252,26155396.0000,26155396.0000,0.0006,64487.6641,58374.9828,9.0957,2.9576,95.0560,-3.6114,131.0553,5.0032,0.4932,1.1655,89.0015,177.3811,0.6593,0.9093,0.5041
540,2025-08-05 17:26:38,419669985.2723,-753882.3029,13327424.0000,13327424.0000,0.0005,64487.6641,68851.0557,10.5419,2.9722,-85.3053,1.4872,135.6409,4.5934,0.5003,1.0397,90.3360,180.1626,0.6752,0.8836,0.4927
541,2025-08-05 17:26:40,418927596.6932,-742388.5791,18037764.0000,18037764.0000,0.0005,64487.6641,69563.9098,11.2919,2.9381,-89.6490,2.5761,137.4309,3.7197,0.5043,0.9001,90.9375,179.0011,0.6768,0.8929,0.4802
542,2025-08-05 17:26:41,418185957.7362,-741638.9570,16959282.0000,16959282.0000,0.0005,64487.6641,69409.8093,11.7616,2.9478,-91.3431,-6.8134,127.8161,4.4728,0.5001,0.9736,91.4072,176.6791,0.7795,0.8929,0.4940
543,2025-08-05 17:26:42,417455476.9043,-730480.8319,21534866.0000,21534866.0000,0.0005,64487.6641,70034.2031,9.5912,2.9720,-78.4017,8.0473,133.2652,5.1406,0.4988,1.0157,91.8638,183.3782,0.6707,0.8924,0.4851
544,2025-08-05 17:26:44,416786758.4541,-668718.4502,53672640.0000,53672640.0000,0.0005,64487.6641,73244.1025,10.0654,2.8936,-88.8265,2.1884,138.6527,5.3178,0.5025,1.0480,90.8408,180.9706,0.6777,0.9088,0.4891
545,2025-08-05 17:26:45,416037305.1239,-749453.3302,8334693.5000,8334693.5000,0.0005,64487.6641,61037.0529,8.9519,2.9872,75.2730,3.5412,135.2040,5.2314,0.5015,1.0395,87.2437,178.5542,0.7819,0.9146,0.5025
546,2025-08-05 17:26:47,415293630.2867,-743674.8372,9990844.0000,9990844.0000,0.0005,64487.6641,68265.5807,9.7379,3.1957,-73.2232,8.2924,140.4078,6.9577,0.5017,1.0980,98.1377,179.9290,0.7610,0.8851,0.4950
547,2025-08-05 17:26:48,414607756.7395,-685873.5471,40120800.0000,40120800.0000,0.0005,64487.6641,72058.3591,10.4254,2.8971,-99.0134,1.4461,138.1247,5.0228,0.5062,1.0184,89.4689,177.2751,0.6488,0.8836,0.4878
548,2025-08-05 17:26:49,413855005.0990,-752751.6405,2099857.7500,2099857.7500,0.0005,64487.6641,66219.6535,8.3736,2.9041,79.0186,0.8362,127.7908,5.6441,0.4982,0.8364,94.6131,185.9236,0.7700,0.8871,0.5093
549,2025-08-05 17:26:51,413111692.1453,-743312.9537,5776193.5000,5776193.5000,0.0004,64487.6641,67360.2386,9.4114,3.0287,-96.4697,0.7054,136.5050,5.1253,0.5048,0.9608,88.3672,179.0623,0.7372,0.9070,0.5144
550,2025-08-05 17:26:52,412390828.4941,-720863.6512,16636684.0000,16636684.0000,0.0004,64487.6641,59612.5534,9.1795,2.9359,85.8992,-5.2956,133.7155,3.7436,0.5074,1.1439,96.5102,185.9032,0.6087,0.8881,0.5052
551,2025-08-05 17:26:54,411770502.8090,-620325.6851,70591376.0000,70591376.0000,0.0004,64487.6641,54445.5099,9.2545,2.8949,89.8048,7.0576,133.3126,4.3310,0.4885,0.9722,88.9158,182.4885,0.7489,0.9018,0.4927
552,2025-08-05 17:26:55,411048943.5775,-721559.2315,13469807.0000,13469807.0000,0.0004,64487.6641,60101.0264,10.6281,2.9737,73.8245,3.2467,136.3632,4.0439,0.4946,1.1544,90.4405,180.0125,0.6018,0.9039,0.4973
553,2025-08-05 17:26:56,410360198.6741,-688744.9034,30173012.0000,30173012.0000,0.0004,64487.6641,57922.2782,10.9816,3.0723,86.9046,-2.7401,144.0431,4.8735,0.4965,0.9510,86.2755,178.9488,0.6959,0.8872,0.4901
554,2025-08-05 17:26:58,409656206.9147,-703991.7593,20348764.0000,20348764.0000,0.0004,64487.6641,59096.0355,10.2429,2.9095,95.1322,5.7185,137.7910,5.6290,0.5015,1.0048,88.2900,183.7403,0.6996,0.9008,0.4895
555,2025-08-05 17:26:59,408945849.5870,-710357.3278,15407890.0000,15407890.0000,0.0004,64487.6641,69179.2799,11.8022,2.9687,-106.0505,1.4299,134.8804,4.4377,0.5027,0.9687,87.3618,178.0554,0.7212,0.9057,0.5024
556,2025-08-05 17:27:00,408285182.2100,-660667.3770,41614788.0000,41614788.0000,0.0004,64487.6641,56777.2991,9.5797,3.0420,83.1686,0.0450,134.3179,5.0968,0.4875,1.0318,85.1228,176.2053,0.7120,0.8908,0.5171
557,2025-08-05 17:27:02,407652821.5525,-632360.6575,56060296.0000,56060296.0000,0.0004,64487.6641,73436.7511,9.4818,3.0408,-100.1366,-1.4562,136.2131,5.3895,0.4877,1.0744,89.0598,182.6474,0.5940,0.8974,0.5051
558,2025-08-05 17:27:03,407005474.2308,-647347.3218,46433016.0000,46433016.0000,0.0004,64487.6641,72632.1665,9.4641,2.9390,-92.8887,3.2790,138.9130,5.3236,0.5138,1.0414,98.7542,176.2895,0.6969,0.8977,0.5057
559,2025-08-05 17:27:05,406621540.7742,-383933.4566,192386672.0000,192386672.0000,0.0003,64487.6641,81065.9098,8.2642,2.9232,-78.7804,3.6989,133.8008,6.9282,0.4877,0.9419,92.4718,182.5525,0.7173,0.9087,0.5079
560,2025-08-05 17:27:06,405902724.2741,-718816.5000,4084300.7500,4084300.7500,0.0003,64487.6641,66903.1831,7.2380,3.1946,77.8351,-9.5010,139.2103,5.5705,0.4995,0.9826,90.5777,183.6333,0.6428,0.8910,0.4922
561,2025-08-05 17:27:07,405212236.8619,-690487.4123,18539286.0000,18539286.0000,0.0003,64487.6641,69633.9897,11.0334,2.8847,-85.9831,-1.4042,134.3263,4.6898,0.5115,0.9592,91.4858,180.0820,0.7202,0.9055,0.5023
562,2025-08-05 17:27:09,404707618.7322,-504618.1296,121616848.0000,121616848.0000,0.0003,64487.6641,77668.6473,11.8066,2.9188,-88.9680,5.5360,140.7704,5.6179,0.4943,1.0943,94.0702,180.0575,0.6228,0.9018,0.5041
563,2025-08-05 17:27:10,404045921.6652,-661697.0670,32172170.0000,32172170.0000,0.0003,64487.6641,57708.2644,10.4762,2.9306,69.7389,-0.3157,127.6382,4.8441,0.4953,0.8083,87.4364,179.3645,0.5850,0.8960,0.4863
564,2025-08-05 17:27:12,403352559.8999,-693361.7654,12989886.0000,12989886.0000,0.0003,64487.6641,68795.4492,11.6976,3.0287,-75.6729,-1.5074,134.7240,4.7728,0.5112,0.9159,92.6131,185.6111,0.6926,0.8972,0.4961
565,2025-08-05 17:27:13,402638679.6083,-713880.2916,10195.1719,10195.1719,0.0003,64487.6641,64608.3473,7.3861,3.0159,-94.2004,5.9624,138.3370,4.1698,0.4920,1.0164,85.8875,179.1307,0.6724,0.8923,0.4983
566,2025-08-05 17:27:14,401945353.0171,-693326.5912,10215829.0000,10215829.0000,0.0003,64487.6641,60667.4486,11.2437,3.1765,-81.8512,-2.9204,142.7272,4.8550,0.4722,1.0334,87.1549,177.1746,0.7176,0.9264,0.5061
567,2025-08-05 17:27:16,401240209.4849,-705143.5322,2128970.2500,2128970.2500,0.0003,64487.6641,62743.7058,12.2333,3.1383,101.9460,8.2678,130.7905,3.4956,0.5053,0.7980,89.6301,182.0812,0.7080,0.9038,0.5055
568,2025-08-05 17:27:17,400591190.7252,-649018.7597,32597554.0000,32597554.0000,0.0003,64487.6641,71311.7361,11.5479,2.9495,-93.5235,-6.3776,133.6155,5.2473,0.5037,0.9374,84.8289,182.3961,0.7996,0.9141,0.5036
569,2025-08-05 17:27:19,399965824.8575,-625365.8677,44758012.0000,44758012.0000,0.0003,64487.6641,72483.9111,9.5065,3.0874,-95.9336,-3.8524,137.3869,5.4654,0.5045,1.0361,92.3688,180.4647,0.6185,0.8969,0.5092
570,2025-08-05 17:27:20,399274590.2981,-691234.5594,5962126.0000,5962126.0000,0.0003,64487.6641,67406.1082,8.8842,2.9886,-108.1235,0.9440,126.5049,5.1506,0.4971,0.7788,90.3786,178.0394,0.7279,0.9017,0.5091
571,2025-08-05 17:27:21,398620846.0419,-653744.2562,25986620.0000,25986620.0000,0.0003,64487.6641,58394.7395,9.3498,2.7859,107.3072,-2.2039,135.3023,5.7500,0.4918,0.9108,94.2319,178.3844,0.7006,0.9060,0.5007
572,2025-08-05 17:27:23,397924693.4315,-696152.6104,421552.9062,421552.9062,0.0003,64487.6641,63711.6379,12.2090,3.1075,-97.5947,-3.3957,145.6858,4.0841,0.5020,0.9948,89.6487,184.5606,0.7353,0.8869,0.4890
573,2025-08-05 17:27:24,397254543.7484,-670149.6831,13928925.0000,13928925.0000,0.0003,64487.6641,60026.8954,8.8246,2.9477,92.1303,-6.7254,130.0549,4.9128,0.4914,1.1735,93.6685,180.5538,0.8151,0.8841,0.4897
574,2025-08-05 17:27:25,396586053.9353,-668489.8132,13541391.0000,13541391.0000,0.0002,64487.6641,60089.3861,10.3252,3.0437,84.9376,3.2417,125.6818,5.7976,0.5000,1.1412,86.5489,180.7673,0.7685,0.8814,0.5054
575,2025-08-05 17:27:27,395900251.9015,-685802.0338,2249884.5000,2249884.5000,0.0002,64487.6641,66280.4582,12.4372,3.1535,-88.4734,2.8107,135.0169,2.9745,0.4879,1.0027,91.4845,177.3123,0.6921,0.9023,0.4989
576,2025-08-05 17:27:28,395266036.4190,-634215.4825,30592134.0000,30592134.0000,0.0002,64487.6641,57876.8358,11.1060,3.1135,98.0960,6.3038,126.2086,6.4133,0.5057,0.9257,91.9535,180.6880,0.7326,0.9081,0.5119
577,2025-08-05 17:27:30,394597415.8238,-668620.5952,9471953.0000,9471953.0000,0.0002,64487.6641,68166.1611,9.5595,2.9233,-85.9530,-6.1940,138.6097,4.4988,0.5098,1.0232,87.8111,174.1846,0.7035,0.9148,0.4782
578,2025-08-05 17:27:31,394358325.4573,-239090.3665,256403184.0000,256403184.0000,0.0002,64487.6641,83626.3733,9.7596,2.7890,-101.2647,-3.9669,127.5516,6.8519,0.5010,0.8842,91.7208,182.1256,0.7463,0.9064,0.5056
579,2025-08-05 17:27:33,393678720.4964,-679604.9610,867053.0625,867053.0625,0.0002,64487.6641,63374.7193,8.1599,3.0155,-76.5433,-7.4163,132.6212,4.3066,0.4854,0.9573,89.6912,179.6865,0.6786,0.9016,0.5161
580,2025-08-05 17:27:34,393131031.0886,-547689.4078,76018864.0000,76018864.0000,0.0002,64487.6641,54066.6097,11.3570,3.1188,88.4298,-1.4977,131.6152,4.7452,0.4868,1.1399,93.5316,180.9560,0.7051,0.9114,0.4906
581,2025-08-05 17:27:36,392629624.9766,-501406.1120,101814080.0000,101814080.0000,0.0002,64487.6641,76547.8739,11.2825,2.9293,-95.3646,-3.7396,128.2999,6.3730,0.4993,1.1433,86.6194,181.0570,0.6957,0.8945,0.4900
582,2025-08-05 17:27:37,392068382.7687,-561242.2079,65986660.0000,65986660.0000,0.0002,64487.6641,74196.7621,9.8907,3.0521,73.7969,-0.7878,134.5824,7.1888,0.4986,0.9566,91.6054,177.2267,0.6529,0.8927,0.5132
583,2025-08-05 17:27:38,391411406.1019,-656976.6668,9050986.0000,9050986.0000,0.0002,64487.6641,68083.4912,10.0022,2.8938,-80.9944,0.9786,128.7908,3.4175,0.4933,0.8518,88.4813,178.7092,0.6905,0.8953,0.4976
584,2025-08-05 17:27:40,391475859.1736,64453.0717,429052000.0000,429052000.0000,0.0002,64487.6641,89245.1190,7.9486,2.9912,-99.1411,3.5251,132.3957,7.6648,0.5184,1.0447,83.9357,179.3765,0.7507,0.8919,0.5132
585,2025-08-05 17:27:41,390949625.3631,-526233.8106,83629080.0000,83629080.0000,0.0002,64487.6641,53557.4258,9.7399,2.7597,87.9955,-1.8062,134.8734,4.8950,0.4825,1.0491,86.0929,183.5754,0.6840,0.9116,0.5201
