run #,datetime,avg_loss,avg_loss_change,loss,pred_cost,true_cost,rel_error,accuracy_5pct,accuracy_10pct,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
361,2025-08-05 19:56:00,107942295.0306,-270486.3112,10567223.0000,74848.0938,78098.8169,0.0416,42.1,69.3,11.5118,2.9119,-82.7624,1.3485,134.2620,6.3656,0.5020,0.9275,89.0745,178.6635,0.6637,0.9014,0.5040
362,2025-08-05 19:56:02,107656292.7197,-286002.3109,4409458.5000,67486.0156,65386.1462,0.0321,42.3,69.3,9.4057,2.8681,74.9615,-1.8788,140.2627,5.7137,0.5028,0.9490,90.6856,183.8624,0.6063,0.8958,0.4936
363,2025-08-05 19:56:03,107366436.4794,-289856.2403,2438477.5000,69032.5000,67470.9351,0.0231,42.4,69.4,9.4734,2.9793,-88.5183,-5.0951,135.7069,4.7007,0.4940,1.0219,92.7853,178.3114,0.7338,0.9066,0.4908
364,2025-08-05 19:56:04,107240232.8188,-126203.6607,61428304.0000,64946.6836,72784.3073,0.1077,42.3,69.2,9.5495,2.9563,-91.4713,8.7114,129.9836,5.7810,0.4803,1.0596,90.0065,176.5037,0.7551,0.9024,0.4994
365,2025-08-05 19:56:06,106960907.8097,-279325.0091,5286604.5000,55897.1172,53597.8572,0.0429,42.5,69.3,10.0081,3.1247,98.1083,-1.2161,139.1991,3.9564,0.5021,1.1138,92.8785,177.7755,0.7030,0.8957,0.5123
366,2025-08-05 19:56:07,106687257.9154,-273649.8943,6805046.5000,60472.1758,57863.5286,0.0451,42.6,69.4,7.4813,2.9583,94.4207,6.2299,138.4729,4.1956,0.5124,0.9924,90.8840,181.2999,0.6722,0.9016,0.4957
367,2025-08-05 19:56:08,106400179.7498,-287078.1656,1329571.1250,74072.8125,72919.7420,0.0158,42.8,69.5,10.6817,2.9678,-85.9703,0.9323,136.5973,5.7599,0.5021,1.0398,89.3116,178.5928,0.6958,0.8991,0.5107
368,2025-08-05 19:56:10,106119219.8007,-280959.9490,3006918.5000,73181.5781,71447.5332,0.0243,42.9,69.6,9.9705,2.9911,-80.8915,5.5198,139.1206,5.4088,0.4988,1.0817,89.5878,178.7178,0.6811,0.8951,0.5007
369,2025-08-05 19:56:11,105831934.3655,-287285.4352,110894.2031,58348.2070,58015.1986,0.0057,43.1,69.6,10.4403,3.0983,96.6091,-6.5659,128.0466,4.8321,0.4927,1.0575,90.8520,184.4894,0.6575,0.9040,0.5000
370,2025-08-05 19:56:12,105616681.3699,-215252.9956,26188326.0000,66801.7109,71919.1642,0.0712,43.0,69.7,10.2976,2.9094,-76.3494,-4.1180,144.3828,2.3312,0.5125,1.0351,89.2028,177.1682,0.7335,0.9112,0.5186
371,2025-08-05 19:56:14,105338368.1506,-278313.2193,2362477.0000,58887.0781,57350.0414,0.0268,43.1,69.8,10.0836,2.9924,81.4416,-4.0383,138.0681,5.4411,0.5217,1.1485,91.4852,177.5402,0.7111,0.9137,0.5008
372,2025-08-05 19:56:15,105111209.8491,-227158.3015,20835480.0000,57823.6133,53259.0247,0.0857,43.0,69.9,10.5903,2.8866,107.1455,1.2875,137.6251,4.7589,0.4969,0.8236,91.6578,182.3998,0.7158,0.9124,0.4978
373,2025-08-05 19:56:17,104835656.9742,-275552.8749,2329987.5000,71241.7812,72768.2136,0.0210,43.2,70.0,10.0891,2.9331,-83.9096,4.8307,133.7388,4.2740,0.4934,0.9675,89.0691,180.1614,0.5705,0.8993,0.4898
374,2025-08-05 19:56:18,104937380.3299,101723.3557,142880192.0000,68394.2969,56441.0483,0.2118,43.0,69.8,8.3705,3.1291,-74.8765,1.3528,127.1362,4.5300,0.5011,0.8894,91.7501,181.5079,0.7180,0.9054,0.5126
375,2025-08-05 19:56:19,104660531.1623,-276849.1675,1118942.5000,61167.1289,60109.3289,0.0176,43.2,69.9,11.0585,3.0690,86.8618,3.8775,136.3737,5.5084,0.5068,0.9187,90.8100,178.7107,0.6905,0.8991,0.4900
376,2025-08-05 19:56:21,104415770.4411,-244760.7212,12630500.0000,65174.9336,68728.8769,0.0517,43.1,69.9,9.2516,2.9542,-96.8602,6.4748,139.4427,3.0926,0.5068,1.0030,86.7411,181.6362,0.6715,0.9094,0.5082
377,2025-08-05 19:56:22,104159751.1429,-256019.2983,7896495.0000,60148.0430,57337.9712,0.0490,43.2,70.0,8.5866,3.1613,88.9754,-1.4930,138.4439,4.7265,0.5189,0.9674,90.7628,184.1481,0.6635,0.8993,0.5018
378,2025-08-05 19:56:23,103932126.0340,-227625.1088,18117460.0000,60404.0547,56147.5939,0.0758,43.1,70.1,9.9550,3.1367,76.1041,-7.2470,128.4640,5.5140,0.5043,1.0737,87.6976,178.8211,0.6391,0.9236,0.4893
379,2025-08-05 19:56:25,103748669.9126,-183456.1215,34402256.0000,56327.8398,62193.1818,0.0943,43.0,70.2,12.1566,3.2818,88.6149,2.2307,131.5776,3.8780,0.4897,0.8811,88.1617,181.6470,0.7139,0.8976,0.4945
380,2025-08-05 19:56:26,103480740.1473,-267929.7652,1935359.1250,73469.3281,72078.1527,0.0193,43.2,70.3,9.7441,2.9169,-90.7092,0.7271,130.2165,5.5106,0.5002,1.1310,87.8384,180.1593,0.7187,0.8987,0.4943
381,2025-08-05 19:56:27,103297596.3884,-183143.7589,33702968.0000,59884.0547,54078.6285,0.1074,43.0,70.1,10.1536,2.9225,85.1131,1.4704,139.9377,4.7247,0.5115,1.0706,90.7922,179.7499,0.7208,0.9025,0.5030
382,2025-08-05 19:56:29,103060737.4005,-236858.9879,12817463.0000,63627.5938,60047.4436,0.0596,42.9,70.2,9.2358,3.0873,72.8423,0.7180,142.2259,3.3578,0.4922,0.9335,89.9901,187.6331,0.7052,0.8952,0.4873
383,2025-08-05 19:56:30,102796111.6266,-264625.7739,1709066.0000,72042.0000,73349.3100,0.0178,43.1,70.2,9.7962,3.0039,-79.0741,-2.3695,137.0024,5.2920,0.4884,0.9511,90.1044,175.0430,0.5903,0.9020,0.4985
384,2025-08-05 19:56:31,102532896.1126,-263215.5140,1721354.2500,56624.3945,57936.4004,0.0226,43.2,70.3,9.1675,3.1504,96.3229,4.0948,134.4893,5.4182,0.5087,1.0895,93.5335,176.6488,0.7742,0.9022,0.4918
385,2025-08-05 19:56:33,102358869.3383,-174026.7743,35532588.0000,68320.8359,74281.7589,0.0802,43.1,70.4,11.1405,3.1101,-96.7403,3.0205,130.8603,7.4114,0.4908,0.9043,95.3029,174.5883,0.7053,0.9007,0.5083
386,2025-08-05 19:56:34,102099790.8432,-259078.4950,2354570.2500,73884.5781,72350.1179,0.0212,43.3,70.5,10.7108,2.8287,-99.7703,-0.2259,133.5784,5.0499,0.4936,1.1781,87.7643,182.2940,0.6567,0.9076,0.4994
387,2025-08-05 19:56:35,101846643.8327,-253147.0106,4131897.7500,57370.8203,59403.5275,0.0342,43.4,70.5,11.3133,2.9825,87.7345,-5.1655,134.4964,5.7591,0.5016,1.1659,88.8948,180.2211,0.7633,0.8960,0.5206
388,2025-08-05 19:56:37,101644398.1939,-202245.6387,23375336.0000,64988.0625,69822.8670,0.0692,43.3,70.6,9.6537,2.8513,74.2418,0.2722,133.6931,6.6808,0.5022,0.9112,91.4702,178.7767,0.6963,0.8884,0.5001
389,2025-08-05 19:56:38,101392588.9858,-251809.2081,3690616.2500,55107.0508,53185.9519,0.0361,43.4,70.7,9.5852,3.1052,102.5680,-2.3354,129.3738,3.9604,0.4970,1.1200,86.2158,182.0454,0.7411,0.9184,0.5063
390,2025-08-05 19:56:39,101152665.2577,-239923.7282,7822335.0000,70907.0781,73703.9182,0.0379,43.6,70.8,9.6886,2.9419,-101.4382,-4.1734,134.8122,5.2723,0.5348,0.9719,83.1478,180.0483,0.6097,0.9018,0.5090
391,2025-08-05 19:56:41,100973121.6074,-179543.6503,30951098.0000,56077.2578,61640.6308,0.0903,43.5,70.8,11.2663,3.0454,92.5837,-0.4237,132.9678,3.5881,0.4889,0.9761,87.6121,176.1838,0.6991,0.9075,0.4870
392,2025-08-05 19:56:42,100955647.2972,-17474.3102,94123192.0000,60614.1641,70315.8783,0.1380,43.4,70.7,9.7845,2.8805,83.3715,-0.6101,134.2284,6.6097,0.4953,0.9274,90.3712,179.4111,0.6920,0.8951,0.5224
393,2025-08-05 19:56:43,100720234.3117,-235412.9855,8438344.0000,70654.6797,67749.7950,0.0429,43.5,70.7,9.5239,2.9504,-90.2288,-0.2752,137.7033,4.4185,0.4979,0.9929,91.9578,180.4952,0.6940,0.8991,0.5002
394,2025-08-05 19:56:45,100467610.4035,-252623.9082,1186414.5000,70734.7188,69645.4925,0.0156,43.7,70.8,9.4732,3.0139,-90.1851,-3.5784,127.7935,5.5530,0.4872,0.9463,91.2264,183.0503,0.7048,0.8872,0.4938
395,2025-08-05 19:56:46,100254393.3721,-213217.0314,16246883.0000,67000.7422,62969.9982,0.0640,43.5,70.9,8.4740,3.0533,-100.7416,-1.0978,143.2435,4.5699,0.4942,0.9455,85.9527,177.6474,0.7145,0.8880,0.4993
396,2025-08-05 19:56:47,100025597.5934,-228795.7787,9651265.0000,59140.5938,62247.2403,0.0499,43.7,71.0,10.6910,2.9441,89.5214,4.4088,129.2628,3.8861,0.5098,1.0163,89.6001,183.8446,0.5740,0.8943,0.5138
397,2025-08-05 19:56:49,99776305.0623,-249292.5311,1056462.7500,63371.6719,64399.5142,0.0160,43.8,71.0,8.8075,2.9239,80.7983,2.6812,130.9436,5.5531,0.4899,1.0049,84.8665,178.9542,0.6647,0.8806,0.5001
398,2025-08-05 19:56:50,99780487.5521,4182.4898,101440936.0000,55815.9141,65887.6997,0.1529,43.7,70.9,12.0316,2.8635,95.1645,-2.9398,138.3889,2.8685,0.5075,1.1013,90.1653,175.3449,0.7051,0.8940,0.4951
399,2025-08-05 19:56:51,99559011.5683,-221475.9838,11411570.0000,76758.3750,73380.2738,0.0460,43.9,70.9,10.8931,2.7710,-85.9068,1.1688,131.9689,5.1327,0.4900,0.9933,91.4622,181.5808,0.6882,0.9001,0.5082
400,2025-08-05 19:56:53,99397398.0494,-161613.5189,34913604.0000,73314.8672,67406.0941,0.0877,43.8,71.0,10.6512,3.2339,-64.4852,4.4268,141.6035,5.1736,0.5027,1.0870,94.3324,180.6756,0.5931,0.8814,0.4925
401,2025-08-05 19:56:54,99240345.7649,-157052.2844,36419432.0000,75022.4062,68987.5580,0.0875,43.6,71.1,9.4871,2.9847,-68.6236,3.8298,129.9613,5.8309,0.4996,0.9761,88.9541,182.0704,0.7138,0.9087,0.4986
402,2025-08-05 19:56:55,98996235.0504,-244110.7146,1107838.5000,68167.2500,67114.7124,0.0157,43.8,71.1,10.9628,3.0371,-102.1437,2.1654,126.3750,4.9552,0.4963,1.0525,87.7433,182.3194,0.6831,0.8915,0.5076
403,2025-08-05 19:56:57,98902970.4671,-93264.5833,61410608.0000,66295.3359,58458.8444,0.1341,43.7,71.0,10.6185,3.1625,-85.6123,2.8311,121.8925,4.3911,0.5036,1.0999,85.8748,180.3595,0.7143,0.9033,0.5093
404,2025-08-05 19:56:58,98852973.1739,-49997.2932,78704064.0000,66503.1250,75374.6533,0.1177,43.6,70.8,9.4113,2.9875,-108.9765,-3.8383,127.1603,6.5200,0.5041,0.9837,95.3576,180.3176,0.7785,0.9088,0.5093
405,2025-08-05 19:56:59,98624460.0549,-228513.1189,6305160.0000,67947.1328,70458.1376,0.0356,43.7,70.9,12.1239,2.9799,-86.6983,1.8725,147.7660,3.5460,0.5042,1.0925,90.3863,180.8842,0.8218,0.8824,0.5173
406,2025-08-05 19:57:01,98381770.5604,-242689.4945,92525.2812,58223.6016,57919.4208,0.0053,43.8,70.9,9.9992,3.0095,95.1850,3.0552,135.9572,5.2746,0.5016,0.9430,92.4693,174.3275,0.7279,0.8912,0.4993
407,2025-08-05 19:57:02,98181657.9202,-200112.6402,16935926.0000,72437.2344,76552.5620,0.0538,43.7,71.0,10.4677,2.8906,-88.3922,-5.2964,137.6510,6.1147,0.4885,1.1884,94.1927,178.8786,0.7573,0.9064,0.5156
408,2025-08-05 19:57:03,97943506.6073,-238151.3129,1015922.2500,66597.8984,65589.9656,0.0154,43.9,71.1,8.1204,3.0156,-92.1185,-1.4591,124.4285,4.4414,0.4906,0.9114,83.1993,182.1251,0.6049,0.8994,0.5131
409,2025-08-05 19:57:05,97729483.6303,-214022.9770,10408109.0000,63771.4648,66997.6263,0.0482,44.0,71.1,9.8633,3.0913,80.4592,0.8759,127.8660,6.5287,0.5080,1.1683,91.1729,182.0720,0.6967,0.9084,0.4925
410,2025-08-05 19:57:06,97555550.2312,-173933.3991,26416790.0000,60177.0391,65316.7668,0.0787,43.9,71.2,10.1833,3.0359,95.7564,-8.6201,133.1409,5.6307,0.4892,1.0199,90.2435,179.3680,0.5872,0.8914,0.4843
411,2025-08-05 19:57:07,97366704.0846,-188846.1465,19939784.0000,63905.1836,59439.7851,0.0751,43.8,71.3,10.2161,3.1871,-90.8362,0.5259,133.3046,5.0931,0.4790,1.0316,89.2776,183.3185,0.7107,0.9108,0.4857
412,2025-08-05 19:57:09,97183364.1475,-183339.9371,21830650.0000,75451.0625,70778.7354,0.0660,43.7,71.4,11.3107,3.0328,-75.0718,-0.1554,137.5186,5.9610,0.5162,1.0641,93.9478,181.8323,0.7307,0.9023,0.4965
413,2025-08-05 19:57:10,96980650.7622,-202713.3853,13462736.0000,60387.0078,56717.8475,0.0647,43.6,71.4,10.9395,2.8948,87.6439,-0.6547,128.8362,4.1384,0.5009,1.0311,89.5347,180.7699,0.6288,0.9135,0.4920
414,2025-08-05 19:57:11,96797911.7072,-182739.0550,21326682.0000,60600.7891,55982.7086,0.0825,43.5,71.5,11.1667,2.8504,91.7874,3.9552,133.8973,5.0984,0.5048,1.1429,91.1423,181.8442,0.6971,0.9074,0.5109
415,2025-08-05 19:57:13,96796041.3272,-1870.3800,96021704.0000,61236.4219,51437.3560,0.1905,43.4,71.3,10.4163,3.1029,83.7802,-3.4000,125.6521,4.9557,0.5023,1.0911,87.9485,184.7670,0.6911,0.9040,0.4992
416,2025-08-05 19:57:14,96594933.3696,-201107.9575,13135131.0000,74461.9297,70837.6892,0.0512,43.3,71.4,10.4810,2.8603,-67.1249,-0.0853,133.6498,5.6506,0.5027,0.9204,85.7720,176.1994,0.7146,0.9181,0.5037
417,2025-08-05 19:57:16,96388051.4575,-206881.9122,10325176.0000,58012.6602,61225.9412,0.0525,43.2,71.5,12.1569,3.0663,105.6147,-0.3641,136.4491,5.8991,0.4980,0.9888,92.6534,181.8477,0.7241,0.8998,0.5040
418,2025-08-05 19:57:17,96186972.7100,-201078.7475,12337135.0000,57245.7656,60758.1910,0.0578,43.1,71.5,10.6400,2.8775,104.8507,2.0161,137.9698,3.6331,0.5027,1.0067,89.2342,177.2051,0.6071,0.9067,0.4967
419,2025-08-05 19:57:18,95988261.5627,-198711.1473,12927002.0000,62236.8438,65832.2563,0.0546,43.0,71.6,10.4121,3.0363,-102.8884,-2.8547,127.9049,3.7133,0.4801,0.8912,91.6773,178.1807,0.7159,0.9132,0.5244
420,2025-08-05 19:57:20,95779825.6995,-208435.8632,8445199.0000,64762.1484,67668.2085,0.0429,43.1,71.7,9.4187,3.0434,-96.9121,-0.6856,129.4588,4.3500,0.4964,0.9783,91.8733,184.0121,0.6051,0.9038,0.5065
421,2025-08-05 19:57:21,95609122.1420,-170703.5575,23913628.0000,63338.5352,58448.3783,0.0837,43.0,71.7,10.2986,3.2362,-84.5476,3.1643,128.4447,4.4692,0.5060,1.1096,88.5213,180.4325,0.7080,0.9068,0.5129
422,2025-08-05 19:57:22,95384056.6800,-225065.4620,631497.1875,58438.2344,57643.5682,0.0138,43.1,71.8,9.1815,3.0612,112.3718,4.8940,142.2089,5.4549,0.4784,0.9844,93.7005,181.7852,0.7248,0.8961,0.5003
423,2025-08-05 19:57:24,95263038.4845,-121018.1955,44193360.0000,57051.7383,63699.5460,0.1044,43.0,71.6,8.5943,2.8795,82.5793,0.4242,137.8044,2.3994,0.5141,1.2037,93.6117,180.3512,0.7205,0.9297,0.4975
424,2025-08-05 19:57:25,95361685.4315,98646.9470,137089344.0000,64989.5234,76698.0356,0.1527,42.9,71.5,9.2132,3.0147,-93.9094,1.0800,144.5442,5.7822,0.5118,1.1396,95.0584,170.0089,0.6373,0.9011,0.4925
425,2025-08-05 19:57:26,95374285.5881,12600.1566,100716752.0000,64777.6172,54741.8450,0.1833,42.8,71.3,10.1294,2.9229,81.0266,-0.8992,140.3400,4.3972,0.4971,1.0207,88.5088,182.3045,0.6411,0.8762,0.5111
426,2025-08-05 19:57:28,95191372.0962,-182913.4920,17453138.0000,65817.6250,61639.9294,0.0678,42.7,71.4,8.9705,3.1081,-76.0173,-4.2160,137.2648,5.5242,0.5104,1.1538,93.4267,175.1442,0.7257,0.9038,0.5221
427,2025-08-05 19:57:29,94988463.5737,-202908.5225,8549433.0000,59056.5117,61980.4528,0.0472,42.9,71.4,8.9163,3.0306,95.6100,0.8155,139.6191,5.3130,0.5008,1.0590,87.1503,175.5267,0.6882,0.9004,0.4986
428,2025-08-05 19:57:30,94786264.8831,-202198.6906,8447424.0000,66832.6484,69739.0967,0.0417,43.0,71.5,10.3342,3.0658,-90.5622,2.5202,130.6780,5.6978,0.4901,1.0603,92.9795,177.2346,0.6825,0.9098,0.4981
429,2025-08-05 19:57:32,94597405.6083,-188859.2748,13765636.0000,63919.0117,67629.2191,0.0549,42.9,71.6,9.4948,3.0257,-95.2358,5.4966,139.6266,3.4446,0.4931,1.1118,92.5773,177.8248,0.6492,0.8904,0.4895
430,2025-08-05 19:57:33,94587468.8697,-9936.7386,90324608.0000,59980.2031,50476.2783,0.1883,42.8,71.4,10.0860,3.1127,80.5587,-5.1806,131.4551,4.6046,0.5070,1.2242,88.1305,182.3685,0.7757,0.8989,0.4800
431,2025-08-05 19:57:34,94512316.9790,-75151.8906,62197004.0000,68331.4062,76217.9172,0.1035,42.7,71.2,9.3348,2.9395,-98.9213,1.2739,144.2417,5.7637,0.4987,0.8767,93.0727,181.0168,0.6769,0.9035,0.5264
432,2025-08-05 19:57:36,94293613.9566,-218703.0224,32611.2812,74628.2969,74447.7116,0.0024,42.8,71.3,9.8212,2.8976,-77.1602,2.2245,137.6407,5.8856,0.5131,1.0559,89.7084,177.5872,0.6924,0.9106,0.5004
433,2025-08-05 19:57:37,94076688.5877,-216925.3688,364929.2500,56448.1250,55844.0328,0.0108,43.0,71.4,9.0237,2.9470,111.0896,1.1635,130.9640,4.9701,0.4915,0.9981,94.2097,178.5641,0.6702,0.8795,0.5201
434,2025-08-05 19:57:38,93888561.0011,-188127.5866,12429316.0000,67943.5547,71469.0810,0.0493,43.1,71.4,9.2220,2.9198,-94.0885,-3.5928,127.1852,5.0253,0.5154,0.9717,94.8660,178.0235,0.6287,0.9157,0.4842
435,2025-08-05 19:57:40,93692743.0563,-195817.9448,8707755.0000,61463.7188,58512.8276,0.0504,43.0,71.5,8.2383,2.8805,88.3109,2.4938,129.2310,4.6292,0.4841,0.8634,91.0521,188.4562,0.7133,0.9203,0.4971
436,2025-08-05 19:57:41,93485767.4535,-206975.6028,3451380.2500,66142.6016,64284.8138,0.0289,43.1,71.6,9.5456,3.1207,-96.5214,-0.9548,139.8291,5.1552,0.5051,0.8909,85.9512,181.8254,0.6370,0.8956,0.4925
437,2025-08-05 19:57:42,93291701.3793,-194066.0743,8678893.0000,57741.8164,60687.8125,0.0485,43.2,71.6,10.5232,3.0362,72.2991,-5.7850,129.6929,3.4272,0.4997,0.9353,95.9908,177.2712,0.7723,0.9077,0.5005
438,2025-08-05 19:57:44,93108285.6524,-183415.7269,12955613.0000,70908.2031,74507.5949,0.0483,43.4,71.7,10.5250,2.9659,-96.6412,-3.5906,131.0045,6.1586,0.5081,0.9489,85.2893,180.0660,0.7063,0.9068,0.4877
439,2025-08-05 19:57:45,92915828.9083,-192456.7441,8619775.0000,56959.2852,59895.2320,0.0490,43.5,71.8,10.8277,3.0419,96.3122,-4.5022,142.0022,4.4959,0.4904,1.0197,90.8312,177.3993,0.6197,0.9099,0.5110
440,2025-08-05 19:57:46,92812514.1881,-103314.7202,47457352.0000,70598.6484,63709.7191,0.1081,43.4,71.6,9.8448,3.0717,-75.0834,-1.1725,131.5790,3.9793,0.4970,1.0336,92.0479,181.0537,0.7407,0.8884,0.5077
441,2025-08-05 19:57:48,92675498.8951,-137015.2929,32388770.0000,65210.7930,59519.6808,0.0956,43.3,71.7,9.9965,3.1019,-97.7652,-0.0448,128.8620,4.1508,0.5024,0.9790,86.0873,179.6651,0.7088,0.8922,0.4986
442,2025-08-05 19:57:49,92729423.9021,53925.0070,116510352.0000,55645.4180,66439.4161,0.1625,43.2,71.5,10.2247,3.0552,105.6366,0.7903,135.6696,2.8326,0.4921,1.0477,87.2320,176.1546,0.6761,0.8888,0.4828
443,2025-08-05 19:57:51,92529139.0163,-200284.8858,4003219.5000,61377.8984,59377.0930,0.0337,43.3,71.6,9.5696,3.0961,78.5362,0.3310,129.3422,5.4291,0.5365,1.0300,88.5812,184.3595,0.6704,0.9017,0.4879
444,2025-08-05 19:57:52,92381086.7393,-148052.2771,26793928.0000,62379.1562,57202.8727,0.0905,43.2,71.6,9.6844,2.8028,91.0575,2.8508,137.7909,5.3316,0.4982,0.8555,86.5698,180.6413,0.7170,0.8905,0.4807
445,2025-08-05 19:57:53,92179641.9281,-201444.8112,2738145.7500,70132.1953,68477.4620,0.0242,43.4,71.7,10.4130,2.9449,-95.6191,4.8211,141.5940,4.5317,0.5310,0.9941,91.6678,174.8351,0.7256,0.8927,0.4845
446,2025-08-05 19:57:55,91975392.7915,-204249.1366,1084527.0000,65760.3047,66801.7122,0.0156,43.5,71.7,10.2192,2.9848,-93.9063,2.7778,140.5379,3.8374,0.4995,0.9811,85.9419,178.5813,0.7621,0.9005,0.4948
447,2025-08-05 19:57:56,91821375.4429,-154017.3485,23129638.0000,61798.0352,56988.7054,0.0844,43.4,71.8,9.9446,3.0239,68.0507,-7.2024,135.3202,3.8594,0.4988,1.1502,91.4976,181.1173,0.7072,0.9033,0.4889
448,2025-08-05 19:57:57,91616575.6683,-204799.7747,71076.3906,75981.2500,75714.6507,0.0035,43.5,71.9,10.2610,2.8798,-89.5894,-2.5374,139.3647,5.7845,0.5158,0.9255,88.6643,180.8767,0.6858,0.9056,0.4942
449,2025-08-05 19:57:59,91644086.4752,27510.8070,103968928.0000,74191.5938,84388.1066,0.1208,43.4,71.7,8.5626,3.0030,-85.4610,-8.1185,131.4731,7.3619,0.5070,0.8261,88.9821,176.2340,0.6703,0.9016,0.4982
450,2025-08-05 19:58:00,91440611.2399,-203475.2354,80230.5625,68848.0234,68564.7710,0.0041,43.6,71.8,11.6223,3.0205,-91.9790,-7.2276,130.7976,3.6349,0.5075,0.9943,92.2174,181.8603,0.7131,0.9016,0.5100
451,2025-08-05 19:58:01,91279712.7538,-160898.4861,18875394.0000,63729.6211,68074.2069,0.0638,43.5,71.8,6.9293,3.0131,-102.5719,-0.0188,145.6307,3.1450,0.5017,0.9350,93.9698,178.7783,0.6631,0.8892,0.5085
452,2025-08-05 19:58:03,91171703.2742,-108009.4795,42459428.0000,60425.7109,53909.6222,0.1209,43.4,71.7,9.7836,2.9047,80.3050,-7.1809,135.8394,4.4626,0.5027,0.9850,93.1455,181.8180,0.6650,0.9137,0.4973
453,2025-08-05 19:58:04,90976764.4679,-194938.8063,2864424.0000,77962.8438,76270.3799,0.0222,43.5,71.7,11.1140,2.8537,-94.1759,1.5347,140.5160,5.5556,0.5039,1.0932,89.8156,181.4996,0.6580,0.9030,0.5148
454,2025-08-05 19:58:06,90776854.8163,-199909.6516,217782.6406,56947.7422,56481.0711,0.0083,43.6,71.8,10.1633,3.0414,99.4524,7.9021,129.7102,4.2807,0.5067,1.0226,92.2470,182.5282,0.6657,0.9165,0.5013
455,2025-08-05 19:58:07,90579258.8565,-197595.9598,870693.1250,58441.0547,57507.9471,0.0162,43.7,71.9,11.2868,2.8847,94.7377,-2.8719,133.3786,5.2703,0.4918,0.9698,86.9432,177.5471,0.6875,0.8975,0.4954
456,2025-08-05 19:58:08,90540512.4994,-38746.3571,72910920.0000,64247.7891,72786.5797,0.1173,43.6,71.7,7.0401,3.0908,-110.9081,1.9585,140.5489,5.0124,0.4914,0.9868,95.6495,178.5148,0.6111,0.8933,0.4944
457,2025-08-05 19:58:10,90362056.1613,-178456.3381,8985966.0000,55551.9922,52554.3339,0.0570,43.5,71.8,10.6883,3.1224,106.8092,1.5876,132.6330,5.3774,0.4956,1.0726,88.4150,180.3563,0.7670,0.8903,0.5110
458,2025-08-05 19:58:11,90459516.8946,97460.7333,134999072.0000,61606.5742,73225.4829,0.1587,43.4,71.6,9.2536,2.9590,85.4590,5.4350,130.7971,6.6487,0.4960,0.9916,85.1725,184.5968,0.6400,0.9130,0.5083
459,2025-08-05 19:58:12,90296289.2761,-163227.6185,15538040.0000,56570.0703,60511.9019,0.0651,43.4,71.7,10.4582,3.0223,80.0317,-6.8952,140.6258,3.6967,0.4917,0.8964,94.2041,179.4884,0.8597,0.8942,0.5169
460,2025-08-05 19:58:14,90212327.0994,-83962.1767,51673688.0000,63416.5508,56228.1103,0.1278,43.3,71.5,10.7949,2.9642,78.2531,2.5653,136.8323,5.1131,0.5089,0.9253,86.8311,178.8325,0.6843,0.8749,0.4931
461,2025-08-05 19:58:15,90027546.5438,-184780.5555,5028491.0000,60222.8789,57980.4494,0.0387,43.4,71.6,10.2127,2.9931,72.7215,-0.2598,130.8967,3.5874,0.5161,1.0897,89.6020,180.7436,0.6846,0.9134,0.4868
462,2025-08-05 19:58:16,89894018.1011,-133528.4427,28337406.0000,62919.6367,57596.3461,0.0924,43.3,71.6,10.8735,2.8422,70.0899,-5.4886,143.9733,3.4669,0.5012,0.9236,87.5097,179.5321,0.6875,0.8817,0.4962
463,2025-08-05 19:58:18,89703575.8009,-190442.3002,1719233.1250,57413.0508,56101.8555,0.0234,43.4,71.7,9.5690,3.0567,90.5791,-4.5503,139.0464,4.1274,0.5188,0.7876,94.1694,181.8486,0.7329,0.8918,0.4879
464,2025-08-05 19:58:19,89564806.2367,-138769.5642,25314498.0000,78229.5000,73198.1484,0.0687,43.3,71.8,11.1775,2.8883,-86.9707,-5.0395,134.4279,5.4905,0.5211,1.1529,88.9354,180.3476,0.7699,0.9042,0.5027
465,2025-08-05 19:58:20,89430430.2878,-134375.9489,27079990.0000,71910.8906,66707.0449,0.0780,43.2,71.8,10.2893,3.0507,-91.7700,-7.9269,133.0112,4.9306,0.4981,0.9765,97.4066,182.8726,0.7247,0.8958,0.4898
466,2025-08-05 19:58:22,89298493.3687,-131936.9191,27947826.0000,71726.9141,66440.3440,0.0796,43.1,71.9,9.4660,2.9140,-89.8333,1.0148,133.6461,4.0304,0.5117,1.0985,91.8860,180.7058,0.7476,0.9064,0.5018
467,2025-08-05 19:58:23,89107393.6256,-191099.7431,54913.3320,60597.4766,60363.1415,0.0039,43.3,71.9,8.8912,3.0274,76.3314,0.4556,132.2107,4.9886,0.4719,1.1315,85.4453,181.3908,0.6547,0.9252,0.4972
468,2025-08-05 19:58:24,88918327.8142,-189065.8114,624593.8750,57111.5312,56321.2195,0.0140,43.4,72.0,10.9450,2.8278,91.3219,-1.6662,148.6176,3.7454,0.5133,0.8036,93.8314,180.4926,0.6584,0.8944,0.5239
469,2025-08-05 19:58:26,88731546.6416,-186781.1726,1317957.8750,79323.1719,78175.1505,0.0147,43.5,72.1,9.7799,2.8758,-85.6537,0.2567,133.4815,6.1807,0.5011,0.9650,88.9482,179.3783,0.6707,0.8887,0.4998
